year,region,season,lead_month,sumDry_for,normal_for,sumMonsoon_for,sumDry_obs,normal_obs,sumMonsoon_obs,avgPCP_mmDay,antecedent_3m_for,antecedent_2m_for,antecedent_1m_for,antecedent_3m_obs,antecedent_2m_obs,antecedent_1m_obs,sumq_for,sumq_obs,sumtclw_for,sumtclw_obs,sumtcwv_for,sumtcwv_obs,sumtprate_for,sumtprate_obs,phase_soi,soi,dsst3.4,phase_nino,mei,phase_mei,ant_soi_obs,ant_soi_for,ant_mei_obs,ant_mei_for,ant_dsst3.4_obs,ant_dsst3.4_for
1999,AZ_West,Jul,6.0,5.36,13.88,11.76,0,16,15,1.5779907,6.879073994548997e-09,2.8459821903917827e-09,3.93608e-09,6.107733705748456e-09,8.350570991823495e-09,1.7558843807835646e-09,0.007587072,0.008669763876063,0.031022672,0.0220534688966674,26.209225,27.748404041857203,8.199043e-09,1.9346318011526622e-08,Cool Phase/La Nina,0.5,-1.05,Cool Phase/La Nina,-1.18,Cool Phase/La Nina,0.5,0.2,-1.18,-1.33,-1.05,-1.02
2000,AZ_West,Jul,6.0,5.36,12.84,12.8,14,17,0,0.08960042,1.178524439322195e-09,8.548126796048204e-10,9.664818e-10,4.490377588985391e-09,1.2845457589832927e-09,7.431435592096408e-10,0.00771337,0.0045745932254053,0.03228431,0.0044552418833484,26.38753,17.17344984703129,9.8886375e-09,1.645641117017361e-09,Cool Phase/La Nina,-0.2,-0.55,Cool Phase/La Nina,-0.61,Cool Phase/La Nina,-0.2,0.4,-0.61,-0.93,-0.55,-0.74
2001,AZ_West,Jul,6.0,5.56,15.68,9.76,5,19,7,0.5759985,2.6348982317304803e-09,8.22185252193521e-10,7.0795503e-10,6.594485913308026e-09,3.59836983259572e-09,9.364154743870422e-10,0.007043518,0.0058041077765154,0.02434587,0.0097952373025818,25.143265,19.5062722193002,5.07046e-09,5.9595786405520835e-09,Neutral Phase,-0.2,-0.01,Neutral Phase,0.04,Neutral Phase,-0.2,-0.5,0.04,-0.51,-0.01,-0.24
2002,AZ_West,Jul,6.0,8.52,14.36,8.12,6,17,8,0.36796585,9.604016642414224e-10,7.662380496462772e-10,1.2227995e-09,1.4643040269246787e-09,8.292027463621337e-10,3.0967659929255457e-10,0.0064299735,0.0061810505958974,0.021906765,0.0083481910009418,22.789389,22.38194896244668,4.380071e-09,3.119123720184028e-09,Warm Phase/El Nino,-0.5,0.77,Warm Phase/El Nino,0.44,Neutral Phase,-0.5,-0.8,0.44,-0.14,0.77,0.4
2003,AZ_West,Jul,6.0,9.04,15.04,6.92,15,3,13,0.36302057,2.910752545905092e-09,1.2214863821469906e-09,7.7409085e-10,5.837280133062886e-09,3.9790833938576386e-09,1.6688819142939812e-09,0.0066182124,0.0062208405319696,0.022300027,0.0082899169798159,23.9463,22.174148584238285,5.079599e-09,3.828630339638889e-09,Neutral Phase,0.3,0.24,Neutral Phase,0.01,Neutral Phase,0.3,-0.3,0.01,-0.61,0.24,-0.52
2004,AZ_West,Jul,6.0,6.28,14.36,10.36,12,12,7,0.39080134,3.8466541381433985e-09,4.0722744491706526e-10,5.2340304e-10,5.164046283566239e-09,5.508279687215097e-09,2.910518498341305e-10,0.00718299,0.0057573257974916,0.026490007,0.008988054615057,25.370995,20.560427025159623,5.946631e-09,2.65214023915162e-09,Neutral Phase,-0.5,0.51,Neutral Phase,0.46,Neutral Phase,-0.5,1.0,0.46,-0.46,0.51,0.14
2005,AZ_West,Jul,6.0,10.56,14.72,5.72,15,8,8,0.53572804,3.378260794261574e-09,1.5448549965428243e-09,6.988782e-10,6.020376673266975e-09,4.717952091392361e-09,2.390831793085648e-09,0.006359084,0.0060996973541798,0.018015303,0.0098808145364031,22.300709,20.957173127294467,3.783601e-09,4.602581000593751e-09,Neutral Phase,0.2,-0.19,Neutral Phase,0.0,Neutral Phase,0.2,-0.8,0.0,0.19,-0.19,0.39
2006,AZ_West,Jul,6.0,6.96,15.0,9.04,0,10,21,0.8524098,2.1431561022482503e-09,8.97759125379898e-10,9.507815e-10,6.444236901782586e-09,2.739343403372375e-09,8.44736750759796e-10,0.0067299386,0.0083686366283631,0.023572056,0.0164915479786336,24.059155,28.89773692963536,4.8496034e-09,6.927082193506944e-09,Neutral Phase,-0.6,0.01,Neutral Phase,0.21,Neutral Phase,-0.6,-0.5,0.21,-0.42,0.01,-0.09
2007,AZ_West,Jul,6.0,9.0,14.2,7.8,5,15,11,0.881324,1.725873071388889e-09,8.228200955312501e-10,4.4000878e-10,3.105482964385031e-09,2.368805217083333e-09,1.2056314110625e-09,0.0066798585,0.0072765193939102,0.022518685,0.0162415521882913,23.72487,25.315400517796583,5.2447344e-09,9.32618273312037e-09,Cool Phase/La Nina,-0.3,-0.59,Cool Phase/La Nina,-0.75,Cool Phase/La Nina,-0.3,-0.1,-0.75,-0.41,-0.59,-0.47
2008,AZ_West,Jul,6.0,8.12,16.6,6.28,0,19,12,0.75103664,1.6399832489758294e-09,2.342807537969907e-09,3.0731379e-10,1.987141686559549e-09,2.306317978463744e-09,4.378301285939814e-09,0.0065757525,0.0075870150697449,0.02054349,0.0189553333201978,23.426147,25.73585265526576,3.8492063e-09,8.888802167444445e-09,Neutral Phase,0.3,-0.3,Neutral Phase,-0.78,Cool Phase/La Nina,0.3,-0.1,-0.78,-0.99,-0.3,-0.84
2009,AZ_West,Jul,6.0,8.44,14.68,7.88,7,16,8,0.3999584,2.6899969402268522e-09,2.098232199282408e-09,1.7698482e-09,2.537207338398534e-09,3.150071310340277e-09,2.4266161985648152e-09,0.006677685,0.0065412600818725,0.023688091,0.0110372098688322,23.460072,23.43260960301716,6.3202767e-09,3.9722897756562504e-09,Neutral Phase,0.2,0.48,Neutral Phase,0.56,Warm Phase/El Nino,0.2,-0.1,0.56,-0.72,0.48,0.06
2010,AZ_West,Jul,6.0,8.08,14.08,8.84,6,16,9,0.4647978,1.9984038299019302e-09,7.312065451312515e-10,3.3190284e-10,4.868625913116051e-09,2.831654324852895e-09,1.1305102502625026e-09,0.006928968,0.0069035619340775,0.024590842,0.0159682084355562,24.351753,25.006713767840985,6.2872534e-09,3.594998110710648e-09,Cool Phase/La Nina,1.8,-1.07,Cool Phase/La Nina,-2.43,Cool Phase/La Nina,1.8,0.9,-2.43,-0.12,-1.07,-0.22
2011,AZ_West,Jul,6.0,8.32,15.36,7.32,6,10,15,0.7269465,3.2621207623371918e-09,2.1573399155434027e-09,4.4725462e-10,4.718912095540509e-09,4.6695538335057885e-09,3.867425211086806e-09,0.0065682214,0.0068923963515312,0.021131106,0.0159002740152063,23.469772,24.17546169206718,4.934677e-09,4.403288153479167e-09,Neutral Phase,1.0,-0.42,Neutral Phase,-0.75,Cool Phase/La Nina,1.0,0.4,-0.75,-1.23,-0.42,-0.52
2012,AZ_West,Jul,6.0,6.8,15.64,8.56,2,17,12,1.3411964,1.8164614376501347e-09,5.532831929462666e-10,9.0008856e-10,3.640141720389718e-09,2.274647876475202e-09,2.0647782589253328e-10,0.0069488897,0.0072296877465472,0.023564577,0.0208919676956657,24.688559,24.97581981137532,4.2894333e-09,1.5517547183474538e-08,Neutral Phase,0.0,0.25,Neutral Phase,0.34,Neutral Phase,0.0,0.0,0.34,-0.32,0.25,-0.32
2013,AZ_West,Jul,6.0,6.64,16.64,7.72,0,12,19,1.1760707,1.1999004342565587e-09,1.063310047532986e-09,5.913828e-10,2.5346049578167437e-09,1.504159251384838e-09,1.535237295065972e-09,0.0067700213,0.0085167014450672,0.02269355,0.0251368382053404,24.203016,29.691894435749845,4.1352872e-09,1.2243504884550926e-08,Neutral Phase,0.8,-0.39,Neutral Phase,-0.79,Cool Phase/La Nina,0.8,0.8,-0.79,-0.68,-0.39,-0.4
2014,AZ_West,Jul,6.0,6.72,14.12,10.16,2,12,17,0.868363,1.5688220519378859e-09,1.0456371844913194e-09,7.7222867e-10,3.4615006698190584e-09,1.9671187429068288e-09,1.3190456989826388e-09,0.007042831,0.0077106822386271,0.027049588,0.0160402419334926,24.50798,26.8450651805944,7.35502e-09,7.193448222399306e-09,Neutral Phase,-0.2,-0.06,Neutral Phase,0.42,Neutral Phase,-0.2,0.5,0.42,-0.17,-0.06,0.32
2015,AZ_West,Jul,6.0,4.24,17.2,9.56,3,12,16,0.86425614,4.0471309802816365e-09,4.9841189535272e-09,2.0321278e-09,6.6102072355879636e-09,5.054632570422454e-09,7.936110107054399e-09,0.007138207,0.0067855072875164,0.028108299,0.0170479438257556,25.334684,22.24862513395385,6.9341706e-09,6.182734447909721e-09,Warm Phase/El Nino,-1.1,1.45,Warm Phase/El Nino,1.79,Warm Phase/El Nino,-1.1,-0.7,1.79,0.95,1.45,0.92
2016,AZ_West,Jul,6.0,4.92,16.6,9.48,10,17,4,0.42891142,5.694643032298225e-09,2.555843632939236e-09,1.0014178e-09,6.310772910512345e-09,8.041255648447338e-09,4.110269465878472e-09,0.0070237177,0.0064636620464145,0.02642986,0.0078972684952241,25.423447,22.324291243367945,4.5961657e-09,4.255373925560185e-09,Neutral Phase,0.4,-0.47,Neutral Phase,-0.53,Cool Phase/La Nina,0.4,0.4,-0.53,1.24,-0.47,0.3
2017,AZ_West,Jul,6.0,8.04,14.84,8.12,5,4,22,1.1506878,1.938122852361497e-09,2.040079765636574e-09,6.179029e-10,3.0049200211882715e-09,2.598232828542245e-09,3.462256631273148e-09,0.006437688,0.0081577784390308,0.0220665,0.0245421843007453,22.892786,28.59095294295591,4.146915e-09,1.297310134690162e-08,Neutral Phase,0.8,0.25,Neutral Phase,-0.63,Cool Phase/La Nina,0.8,0.3,-0.63,0.19,0.25,0.36
2018,AZ_West,Jul,6.0,3.35,15.76,11.88,5,7,19,1.1436425,1.6325343879372771e-09,1.951151487540509e-09,1.6983007e-09,3.482895047968913e-09,1.5996512319059156e-09,2.2040022750810188e-09,0.0074708806,0.00866616956724,0.02938075,0.0209314003426226,26.160519,29.50723591691137,6.871431e-09,1.3739124447472224e-08,Neutral Phase,0.2,0.12,Neutral Phase,-0.05,Neutral Phase,0.2,0.4,-0.05,-0.94,0.12,-0.2
2019,AZ_West,Jul,6.0,7.71,14.41,8.88,9,15,7,0.21637249,5.494899426697144e-09,5.841843716314235e-09,1.0694668e-09,9.06857381523418e-09,7.707615740045716e-09,1.0614220632628473e-08,0.006382071,0.0056242867027041,0.021601746,0.0108002064764538,22.750582,20.521642588814498,4.472719e-09,3.846351949306713e-09,Neutral Phase,-0.4,0.35,Neutral Phase,0.3,Neutral Phase,-0.4,-0.4,0.3,0.23,0.35,0.55
2020,AZ_West,Jul,6.0,6.33,15.49,9.18,9,22,0,0.116906814,2.514174198250989e-09,6.507828675061126e-10,8.4024193e-10,1.1185239127607857e-08,3.3511403323764834e-09,4.6132380501222517e-10,0.007052946,0.0050750688992877,0.025212517,0.0050343864125142,25.183262,17.985006326991293,5.3065086e-09,1.2610440546562502e-09,Neutral Phase,0.4,-0.3,Neutral Phase,-0.94,Cool Phase/La Nina,0.4,0.4,-0.94,-0.23,-0.3,-0.27
2021,AZ_West,Jul,6.0,5.45,14.63,10.92,0,10,21,1.456607,1.145713024700685e-09,5.874672284815832e-10,5.9170685e-10,3.2162748019503e-09,1.4227161120510275e-09,5.832276069631666e-10,0.0071485615,0.0091796702383926,0.026615579,0.0303039772007404,25.346733,31.90593913906089,5.6409677e-09,1.4848280459131944e-08,Neutral Phase,1.4,-0.39,Neutral Phase,-1.44,Cool Phase/La Nina,1.4,0.5,-1.44,-1.07,-0.39,-0.46
2022,AZ_West,Jul,6.0,5.14,16.1,9.76,2,14,15,0.8587604,6.693238402573355e-10,5.6372518226668e-10,9.89852e-10,,,,0.0072047655,0.0077237590028986,0.028605415,0.0208460388497269,25.468468,28.036125800079105,5.8498903e-09,1.050899481214236e-08,Cool Phase/La Nina,0.8,-0.7,Cool Phase/La Nina,-2.17,Cool Phase/La Nina,0.8,1.4,-2.17,-1.63,-0.7,-1.11
2023,AZ_West,Jul,6.0,10.27,14.75,5.98,9,18,4,0.124764204,1.4530675829945156e-09,1.771873898605324e-09,1.3355108e-09,,,,0.0061707445,0.0056793842809841,0.01781565,0.0054006186193269,22.068336,20.97181509029508,3.1265817e-09,2.033108156936342e-09,Warm Phase/El Nino,-0.3,1.02,Warm Phase/El Nino,0.5,Warm Phase/El Nino,-0.3,-1.0,0.5,-0.06,1.02,0.46
1981,AZ_West,Jul,7.0,7.6,16.92,5.48,0,19,12,0.68988204,3.041513907516204e-09,2.963542838932292e-09,1.599861964523148e-09,,,,0.0068156505,0.0077001987213012,0.022830548,0.0149626879237633,24.143702,26.02491033959204,5.5686176e-09,6.635809576168981e-09,Neutral Phase,0.8,-0.37,Neutral Phase,-0.61,Cool Phase/La Nina,0.8,1.2,-0.61,-0.7,-0.37,-0.19
1982,AZ_West,Jul,7.0,6.56,15.0,8.44,2,18,11,0.5867346,3.917352116693109e-09,3.966891006686075e-09,6.417912049369643e-10,,,,0.006808585,0.0070342449307498,0.026862612,0.0162895185874163,23.608286,23.011609256827867,7.1194393e-09,8.015365641118056e-09,Warm Phase/El Nino,-1.5,0.64,Warm Phase/El Nino,1.65,Warm Phase/El Nino,-1.5,-1.0,1.65,0.62,0.64,0.8
1983,AZ_West,Jul,7.0,9.92,15.84,4.24,3,16,12,0.54825187,3.0867913156829782e-09,8.959949513167124e-10,6.598740705210597e-10,,,,0.0062634684,0.0067920642078351,0.019104267,0.016633121968255,21.449736,22.81811020707553,4.556914e-09,7.365787364209491e-09,Neutral Phase,-0.6,0.17,Neutral Phase,0.63,Warm Phase/El Nino,-0.6,0.0,0.63,1.98,0.17,0.82
1984,AZ_West,Jul,7.0,0.8,16.6,12.6,0,4,27,2.5997467,3.397672101362846e-09,2.1472248869157976e-09,3.437590880105324e-09,,,,0.008925281,0.0100906603315814,0.04370152,0.0287269829482474,28.924616,32.50183935662896,1.4625796e-08,2.465991086455903e-08,Neutral Phase,0.2,-0.24,Neutral Phase,-0.34,Neutral Phase,0.2,-0.3,-0.34,-0.66,-0.24,-0.63
1985,AZ_West,Jul,7.0,7.48,14.6,7.92,5,7,19,0.9063833,3.2223827029040204e-09,2.22309866420846e-09,1.0861761214331243e-09,3.2223827029040204e-09,2.22309866420846e-09,1.0861761214331243e-09,0.006876958,0.0073821037895803,0.025873289,0.0149581813355396,24.057829,24.22047867609449,5.994885e-09,1.0136901218436344e-08,Neutral Phase,-0.1,-0.47,Neutral Phase,-0.1,Neutral Phase,-0.1,-0.4,-0.1,-0.67,-0.47,-0.65
1986,AZ_West,Jul,7.0,8.2,14.52,7.28,4,15,12,0.86208963,3.076622630633873e-09,1.7166680441012731e-09,1.555487696148148e-09,3.076622630633873e-09,1.7166680441012731e-09,1.555487696148148e-09,0.006868085,0.0070382918510574,0.025345903,0.0182461449553232,23.98559,23.166888046199475,5.5243548e-09,1.32203810215544e-08,Neutral Phase,0.3,0.17,Neutral Phase,0.41,Neutral Phase,0.3,1.0,0.41,0.01,0.17,-0.01
1987,AZ_West,Jul,7.0,19.08,7.68,3.24,9,14,8,0.64529455,3.824803702897377e-09,4.383449182746528e-09,2.508641361319444e-09,3.824803702897377e-09,4.383449182746528e-09,2.508641361319444e-09,0.00510248,0.0057151189020999,0.013359902,0.0126834809296567,17.303404,17.85371299972883,3.2809682e-09,1.0536771378144676e-08,Warm Phase/El Nino,-1.4,1.57,Warm Phase/El Nino,1.88,Warm Phase/El Nino,-1.4,-1.1,1.88,2.07,1.57,1.21
1988,AZ_West,Jul,7.0,6.68,18.92,4.4,0,20,11,0.48471966,9.164059105830632e-09,2.675190373583333e-09,3.103991111248842e-09,9.164059105830632e-09,2.675190373583333e-09,3.103991111248842e-09,0.0066475295,0.0073283381622538,0.020911116,0.0120885393704942,23.456722,25.08391273270552,4.398076e-09,5.920603141146991e-09,Cool Phase/La Nina,1.0,-1.45,Cool Phase/La Nina,-1.78,Cool Phase/La Nina,1.0,0.1,-1.78,-1.17,-1.45,-1.44
1989,AZ_West,Jul,7.0,11.92,13.36,4.72,7,12,12,0.5259145,1.5157094058177483e-09,2.0538703372323942e-09,5.678943002969645e-10,1.5157094058177483e-09,2.0538703372323942e-09,5.678943002969645e-10,0.0063113305,0.0064409915975969,0.02058856,0.013337319761508,22.241566,22.57418393869388,3.948432e-09,5.976738296572917e-09,Neutral Phase,0.9,-0.3,Neutral Phase,-1.08,Cool Phase/La Nina,0.9,0.7,-1.08,-0.99,-0.3,-0.29
1990,AZ_West,Jul,7.0,1.36,17.04,11.6,3,7,21,1.0828301,5.276069067216051e-09,4.208019295875579e-09,3.918061248677084e-09,5.276069067216051e-09,4.208019295875579e-09,3.918061248677084e-09,0.008342857,0.0081857417139586,0.03702498,0.018826344217903,27.344078,26.488734834928152,1.2824955e-08,1.3755902777803242e-08,Neutral Phase,0.5,0.37,Neutral Phase,0.13,Neutral Phase,0.5,0.3,0.13,0.05,0.37,0.21
1991,AZ_West,Jul,7.0,9.28,16.52,4.2,1,25,5,0.37196285,2.1476195924535233e-09,2.650905948104166e-09,2.031843761229166e-09,2.1476195924535233e-09,2.650905948104166e-09,2.031843761229166e-09,0.0064494843,0.0058806816648117,0.020246513,0.0094520654035943,22.711424,20.358486625600325,3.8231063e-09,3.475402332668981e-09,Warm Phase/El Nino,0.0,0.86,Warm Phase/El Nino,0.91,Warm Phase/El Nino,0.0,-0.1,0.91,0.97,0.86,0.65
1992,AZ_West,Jul,7.0,11.8,13.8,4.4,4,18,9,0.5330114,4.660381947188485e-09,5.3697079386855074e-09,1.0035890050307354e-09,4.660381947188485e-09,5.3697079386855074e-09,1.0035890050307354e-09,0.006358056,0.0063961117060954,0.021392504,0.0126289224466939,21.650377,21.48764223902903,5.6689315e-09,4.6737885556342595e-09,Neutral Phase,-0.6,0.33,Neutral Phase,0.62,Warm Phase/El Nino,-0.6,-0.6,0.62,1.51,0.33,0.7
1993,AZ_West,Jul,7.0,9.24,17.28,3.48,6,25,0,0.013374804,2.6758560210591084e-09,3.5127622153385413e-09,3.6339936798900462e-09,2.6758560210591084e-09,3.5127622153385413e-09,3.6339936798900462e-09,0.0067004436,0.0052713581755124,0.02088415,0.002710257363455,21.98134,15.69770922935914,5.32993e-09,3.1447327506902363e-10,Neutral Phase,-0.8,0.33,Neutral Phase,0.9,Warm Phase/El Nino,-0.8,-0.8,0.9,1.51,0.33,0.48
1994,AZ_West,Jul,7.0,15.72,9.2,5.08,14,14,3,0.3814123,3.4171866107630123e-09,2.3363222892834086e-09,5.471822944337145e-10,3.4171866107630123e-09,2.3363222892834086e-09,5.471822944337145e-10,0.0062723816,0.0054172802580934,0.01952401,0.0074238849620302,21.668608,19.82665497568759,3.589151e-09,2.1297641842974542e-09,Neutral Phase,-1.3,0.35,Neutral Phase,0.96,Warm Phase/El Nino,-1.3,-0.4,0.96,0.25,0.35,0.44
1995,AZ_West,Jul,7.0,7.96,15.8,6.24,13,17,1,0.1672723,4.960251117347993e-09,3.771371276918403e-09,2.450840414724537e-09,4.960251117347993e-09,3.771371276918403e-09,2.450840414724537e-09,0.006474005,0.0048385027973564,0.02375548,0.0080476159491533,22.527952,16.672823514847586,5.406574e-09,2.1456393748391203e-09,Neutral Phase,0.4,-0.11,Neutral Phase,-0.29,Neutral Phase,0.4,0.1,-0.29,0.01,-0.11,-0.01
1996,AZ_West,Jul,7.0,2.76,18.16,9.08,4,13,14,0.658012,1.1239541243751876e-09,1.2251191607651964e-09,3.204339976866432e-10,1.1239541243751876e-09,1.2251191607651964e-09,3.204339976866432e-10,0.008003995,0.0077507498976661,0.034247685,0.0156446929320123,27.710981,27.24172346288572,7.2560717e-09,5.067617713633102e-09,Neutral Phase,0.7,-0.32,Neutral Phase,-0.83,Cool Phase/La Nina,0.7,1.2,-0.83,-0.91,-0.32,-0.3
1997,AZ_West,Jul,7.0,13.68,10.72,5.6,16,9,6,0.34114614,3.648684753815972e-09,2.1077978176145835e-09,2.3010797676782406e-09,3.648684753815972e-09,2.1077978176145835e-09,2.3010797676782406e-09,0.0055634673,0.0045840428018125,0.01911925,0.0076417593256721,19.913689,15.703374939869557,4.1221617e-09,2.9573011394907407e-09,Warm Phase/El Nino,-0.8,1.67,Warm Phase/El Nino,2.26,Warm Phase/El Nino,-0.8,-1.4,2.26,2.34,1.67,1.22
1998,AZ_West,Jul,7.0,9.88,14.2,5.92,7,9,15,1.1512487,4.485948859049383e-09,3.174877549920717e-09,2.1973792499502313e-09,4.485948859049383e-09,3.174877549920717e-09,2.1973792499502313e-09,0.0062869047,0.0067288434076688,0.019354608,0.0148167751444159,22.083143,21.609472312850897,3.4375842e-09,8.872906907130786e-09,Cool Phase/La Nina,1.2,-0.86,Cool Phase/La Nina,-1.53,Cool Phase/La Nina,1.2,1.0,-1.53,0.42,-0.86,-0.24
1999,AZ_West,Jul,7.0,4.8,15.12,10.08,0,16,15,1.5779907,7.039426093527006e-09,3.086510338858796e-09,4.417136296934027e-09,7.039426093527006e-09,3.086510338858796e-09,4.417136296934027e-09,0.007929864,0.008669763876063,0.033316497,0.0220534688966674,27.111366,27.748404041857203,9.190239e-09,1.9346318011526622e-08,Cool Phase/La Nina,0.5,-1.05,Cool Phase/La Nina,-1.18,Cool Phase/La Nina,0.5,0.3,-1.18,-1.26,-1.05,-1.05
2000,AZ_West,Jul,7.0,12.88,13.72,3.4,14,17,0,0.08960042,1.4524762406304514e-09,1.2657403815672048e-09,1.7883372039247687e-09,1.4524762406304514e-09,1.2657403815672048e-09,1.7883372039247687e-09,0.005912119,0.0045745932254053,0.018149331,0.0044552418833484,21.00411,17.17344984703129,3.267137e-09,1.645641117017361e-09,Cool Phase/La Nina,-0.2,-0.55,Cool Phase/La Nina,-0.61,Cool Phase/La Nina,-0.2,-0.2,-0.61,-1.18,-0.55,-0.64
2001,AZ_West,Jul,7.0,5.28,16.0,8.72,5,19,7,0.5759985,2.596125502364422e-09,7.64026158144435e-10,5.91636841901828e-10,2.596125502364422e-09,7.64026158144435e-10,5.91636841901828e-10,0.0071809124,0.0058041077765154,0.028407246,0.0097952373025818,25.441942,19.5062722193002,5.094167e-09,5.9595786405520835e-09,Neutral Phase,-0.2,-0.01,Neutral Phase,0.04,Neutral Phase,-0.2,0.3,0.04,-0.73,-0.01,-0.11
2002,AZ_West,Jul,7.0,10.72,12.88,6.4,6,17,8,0.36796585,5.98487324461099e-10,2.2336653997579211e-10,1.3705648065902966e-10,5.98487324461099e-10,2.2336653997579211e-10,1.3705648065902966e-10,0.0064146277,0.0061810505958974,0.02084126,0.0083481910009418,23.425282,22.38194896244668,3.522411e-09,3.119123720184028e-09,Warm Phase/El Nino,-0.5,0.77,Warm Phase/El Nino,0.44,Neutral Phase,-0.5,-0.2,0.44,0.34,0.77,0.79
2003,AZ_West,Jul,7.0,12.96,10.16,6.88,15,3,13,0.36302057,2.735650565117244e-09,9.588334109652176e-10,2.4878490763645387e-10,2.735650565117244e-09,9.588334109652176e-10,2.4878490763645387e-10,0.0062674773,0.0062208405319696,0.021028582,0.0082899169798159,22.496647,22.174148584238285,4.6524753e-09,3.828630339638889e-09,Neutral Phase,0.3,0.24,Neutral Phase,0.01,Neutral Phase,0.3,-0.6,0.01,-0.1,0.24,-0.21
2004,AZ_West,Jul,7.0,18.56,8.36,3.08,12,12,7,0.39080134,3.832276348423607e-09,3.8566076033737767e-10,4.802696708406249e-10,3.832276348423607e-09,3.8566076033737767e-10,4.802696708406249e-10,0.005255723,0.0057573257974916,0.01391173,0.008988054615057,18.520845,20.560427025159623,2.7402491e-09,2.65214023915162e-09,Neutral Phase,-0.5,0.51,Neutral Phase,0.46,Neutral Phase,-0.5,-0.8,0.46,-0.39,0.51,0.2
2005,AZ_West,Jul,7.0,15.16,9.84,5.0,15,8,8,0.53572804,3.714011865332176e-09,2.048481603148727e-09,1.7061314132118055e-09,3.714011865332176e-09,2.048481603148727e-09,1.7061314132118055e-09,0.005827347,0.0060996973541798,0.016679201,0.0098808145364031,20.42526,20.957173127294467,3.3366743e-09,4.602581000593751e-09,Neutral Phase,0.2,-0.19,Neutral Phase,0.0,Neutral Phase,0.2,0.4,0.0,0.2,-0.19,0.12
2006,AZ_West,Jul,7.0,7.2,15.84,6.96,0,10,21,0.8524098,2.1791157564086088e-09,9.516986066204363e-10,1.0586604624810767e-09,2.1791157564086088e-09,9.516986066204363e-10,1.0586604624810767e-09,0.0070893103,0.0083686366283631,0.02818003,0.0164915479786336,24.282852,28.89773692963536,7.2881794e-09,6.927082193506944e-09,Neutral Phase,-0.6,0.01,Neutral Phase,0.21,Neutral Phase,-0.6,-0.2,0.21,-0.18,0.01,0.0
2007,AZ_West,Jul,7.0,12.2,13.56,4.24,5,15,11,0.881324,1.6942367276739502e-09,7.753655799588416e-10,3.4509974885518327e-10,1.6942367276739502e-09,7.753655799588416e-10,3.4509974885518327e-10,0.006054452,0.0072765193939102,0.019738117,0.0162415521882913,21.846,25.315400517796583,3.5972305e-09,9.32618273312037e-09,Cool Phase/La Nina,-0.3,-0.59,Cool Phase/La Nina,-0.75,Cool Phase/La Nina,-0.3,0.5,-0.75,-0.83,-0.59,-0.36
2008,AZ_West,Jul,7.0,4.48,15.16,10.36,0,19,12,0.75103664,1.668962193387213e-09,2.386275954586982e-09,3.9425062323415086e-10,1.668962193387213e-09,2.386275954586982e-09,3.9425062323415086e-10,0.0077545,0.0075870150697449,0.032819796,0.0189553333201978,26.613863,25.73585265526576,9.37997e-09,8.888802167444445e-09,Neutral Phase,0.3,-0.3,Neutral Phase,-0.78,Cool Phase/La Nina,0.3,0.6,-0.78,-0.8,-0.3,-0.68
2009,AZ_West,Jul,7.0,9.32,15.12,5.56,7,16,8,0.3999584,2.768812520241512e-09,2.216455569304398e-09,2.006294940043981e-09,2.768812520241512e-09,2.216455569304398e-09,2.006294940043981e-09,0.006520347,0.0065412600818725,0.02584187,0.0110372098688322,22.621857,23.43260960301716,5.2329723e-09,3.9722897756562504e-09,Neutral Phase,0.2,0.48,Neutral Phase,0.56,Warm Phase/El Nino,0.2,0.1,0.56,-0.05,0.48,0.31
2010,AZ_West,Jul,7.0,9.56,14.76,5.68,6,16,9,0.4647978,2.2244065444234555e-09,1.0702106169135398e-09,1.0099109835645766e-09,2.2244065444234555e-09,1.0702106169135398e-09,1.0099109835645766e-09,0.006552436,0.0069035619340775,0.020537456,0.0159682084355562,22.868223,25.006713767840985,3.793052e-09,3.594998110710648e-09,Cool Phase/La Nina,1.8,-1.07,Cool Phase/La Nina,-2.43,Cool Phase/La Nina,1.8,0.4,-2.43,-1.29,-1.07,-0.69
2011,AZ_West,Jul,7.0,5.64,18.4,5.96,6,10,15,0.7269465,3.176523271317237e-09,2.028943679013472e-09,1.9046214694013824e-10,3.176523271317237e-09,2.028943679013472e-09,1.9046214694013824e-10,0.0070643597,0.0068923963515312,0.02543729,0.0159002740152063,24.78235,24.17546169206718,4.4022426e-09,4.403288153479167e-09,Neutral Phase,1.0,-0.42,Neutral Phase,-0.75,Cool Phase/La Nina,1.0,0.2,-0.75,-1.02,-0.42,-0.38
2012,AZ_West,Jul,7.0,6.36,14.56,9.08,2,17,12,1.3411964,1.5313905885513687e-09,1.256769192981175e-10,4.4876012703701756e-11,1.5313905885513687e-09,1.256769192981175e-10,4.4876012703701756e-11,0.007022819,0.0072296877465472,0.02615749,0.0208919676956657,25.083685,24.97581981137532,5.6070224e-09,1.5517547183474538e-08,Neutral Phase,0.0,0.25,Neutral Phase,0.34,Neutral Phase,0.0,-0.4,0.34,-0.28,0.25,0.02
