time,tcwv,Month,Year,Region
1940-12-01,7.735188219900031,12,1940,AZ_East
1941-01-01,7.489633960159378,1,1941,AZ_East
1941-02-01,8.836344774334385,2,1941,AZ_East
1941-03-01,7.403421070933405,3,1941,AZ_East
1941-04-01,8.312818635378731,4,1941,AZ_East
1941-05-01,10.16509886168136,5,1941,AZ_East
1941-06-01,10.92685049371815,6,1941,AZ_East
1941-07-01,19.786758190742106,7,1941,AZ_East
1941-08-01,19.909021869966992,8,1941,AZ_East
1941-09-01,13.898612312384454,9,1941,AZ_East
1941-10-01,10.635772357602244,10,1941,AZ_East
1941-11-01,6.995260581254794,11,1941,AZ_East
1941-12-01,6.987070341171923,12,1941,AZ_East
1942-01-01,7.192082288246265,1,1942,AZ_East
1942-02-01,5.3576276949898505,2,1942,AZ_East
1942-03-01,4.657384016868091,3,1942,AZ_East
1942-04-01,8.7471354558098,4,1942,AZ_East
1942-05-01,7.25875596142088,5,1942,AZ_East
1942-06-01,7.511835628493773,6,1942,AZ_East
1942-07-01,20.33012006739846,7,1942,AZ_East
1942-08-01,22.627366923264308,8,1942,AZ_East
1942-09-01,15.982366702004784,9,1942,AZ_East
1942-10-01,10.167989167442313,10,1942,AZ_East
1942-11-01,7.0746004107770775,11,1942,AZ_East
1942-12-01,5.971187170527207,12,1942,AZ_East
1943-01-01,5.634891043526951,1,1943,AZ_East
1943-02-01,5.963565003498865,2,1943,AZ_East
1943-03-01,7.127983671500147,3,1943,AZ_East
1943-04-01,7.57951435399563,4,1943,AZ_East
1943-05-01,6.774717142315983,5,1943,AZ_East
1943-06-01,10.954963867356264,6,1943,AZ_East
1943-07-01,19.12788396462429,7,1943,AZ_East
1943-08-01,26.334302670344822,8,1943,AZ_East
1943-09-01,14.298888447471091,9,1943,AZ_East
1943-10-01,9.93272576957408,10,1943,AZ_East
1943-11-01,6.436551368284616,11,1943,AZ_East
1943-12-01,6.887582645896999,12,1943,AZ_East
1944-01-01,4.646134921876223,1,1944,AZ_East
1944-02-01,6.458559517226809,2,1944,AZ_East
1944-03-01,6.081777260609591,3,1944,AZ_East
1944-04-01,6.1184616705539385,4,1944,AZ_East
1944-05-01,8.33790436691304,5,1944,AZ_East
1944-06-01,9.56788865350455,6,1944,AZ_East
1944-07-01,18.981960979062453,7,1944,AZ_East
1944-08-01,20.438032098795208,8,1944,AZ_East
1944-09-01,16.133733200792435,9,1944,AZ_East
1944-10-01,11.957035371702696,10,1944,AZ_East
1944-11-01,7.732013877611816,11,1944,AZ_East
1944-12-01,5.408598205871432,12,1944,AZ_East
1945-01-01,5.156036671364756,1,1945,AZ_East
1945-02-01,6.194964256084102,2,1945,AZ_East
1945-03-01,5.537294844246775,3,1945,AZ_East
1945-04-01,6.19512656267111,4,1945,AZ_East
1945-05-01,6.800523889650272,5,1945,AZ_East
1945-06-01,7.823664037502559,6,1945,AZ_East
1945-07-01,23.38689932485181,7,1945,AZ_East
1945-08-01,26.302290817338,8,1945,AZ_East
1945-09-01,15.33678913089956,9,1945,AZ_East
1945-10-01,13.395814597358044,10,1945,AZ_East
1945-11-01,5.474582076051262,11,1945,AZ_East
1945-12-01,5.589426471481568,12,1945,AZ_East
1946-01-01,5.867825966127725,1,1946,AZ_East
1946-02-01,4.459451134011719,2,1946,AZ_East
1946-03-01,5.06464557775712,3,1946,AZ_East
1946-04-01,7.992569011528639,4,1946,AZ_East
1946-05-01,7.886058435085094,5,1946,AZ_East
1946-06-01,8.634407288571639,6,1946,AZ_East
1946-07-01,19.66804028618724,7,1946,AZ_East
1946-08-01,23.807919490270294,8,1946,AZ_East
1946-09-01,17.55747097562486,9,1946,AZ_East
1946-10-01,8.915419295012523,10,1946,AZ_East
1946-11-01,6.258304401664011,11,1946,AZ_East
1946-12-01,6.838562935340035,12,1946,AZ_East
1947-01-01,4.748977993709488,1,1947,AZ_East
1947-02-01,6.2346638230101785,2,1947,AZ_East
1947-03-01,6.856813062536888,3,1947,AZ_East
1947-04-01,6.6389570461252685,4,1947,AZ_East
1947-05-01,10.39806187580681,5,1947,AZ_East
1947-06-01,9.5956212309193,6,1947,AZ_East
1947-07-01,17.14781851385798,7,1947,AZ_East
1947-08-01,24.291302840466123,8,1947,AZ_East
1947-09-01,15.858501805873455,9,1947,AZ_East
1947-10-01,9.64019311673614,10,1947,AZ_East
1947-11-01,6.418398000783864,11,1947,AZ_East
1947-12-01,4.629997901590995,12,1947,AZ_East
1948-01-01,5.545500690732242,1,1948,AZ_East
1948-02-01,5.856233530278724,2,1948,AZ_East
1948-03-01,5.5522832333008685,3,1948,AZ_East
1948-04-01,7.123520240357421,4,1948,AZ_East
1948-05-01,7.3399716805353155,5,1948,AZ_East
1948-06-01,10.759840136967338,6,1948,AZ_East
1948-07-01,17.871787045207594,7,1948,AZ_East
1948-08-01,21.96589891303489,8,1948,AZ_East
1948-09-01,14.55022644001417,9,1948,AZ_East
1948-10-01,10.76008047556733,10,1948,AZ_East
1948-11-01,4.437489804277315,11,1948,AZ_East
1948-12-01,6.655830688613072,12,1948,AZ_East
1949-01-01,5.88977481074005,1,1949,AZ_East
1949-02-01,5.161186784221743,2,1949,AZ_East
1949-03-01,6.06905804249309,3,1949,AZ_East
1949-04-01,7.279652934498172,4,1949,AZ_East
1949-05-01,8.1596355513288,5,1949,AZ_East
1949-06-01,14.49959926998972,6,1949,AZ_East
1949-07-01,22.116859645355014,7,1949,AZ_East
1949-08-01,16.89949879957715,8,1949,AZ_East
1949-09-01,19.46298776246615,9,1949,AZ_East
1949-10-01,10.486581391336612,10,1949,AZ_East
1949-11-01,6.216938070940582,11,1949,AZ_East
1949-12-01,5.842534230079136,12,1949,AZ_East
1950-01-01,5.8537989314736025,1,1950,AZ_East
1950-02-01,6.806213984037113,2,1950,AZ_East
1950-03-01,5.397292927830214,3,1950,AZ_East
1950-04-01,6.604011189430218,4,1950,AZ_East
1950-05-01,6.478666806332696,5,1950,AZ_East
1950-06-01,8.605341924375113,6,1950,AZ_East
1950-07-01,23.317731748542208,7,1950,AZ_East
1950-08-01,17.234880391385225,8,1950,AZ_East
1950-09-01,12.445559470913947,9,1950,AZ_East
1950-10-01,9.764201591771362,10,1950,AZ_East
1950-11-01,6.768789830609669,11,1950,AZ_East
1950-12-01,6.311603387813054,12,1950,AZ_East
1951-01-01,5.649873190020006,1,1951,AZ_East
1951-02-01,6.121792076868124,2,1951,AZ_East
1951-03-01,5.057479117684609,3,1951,AZ_East
1951-04-01,7.95507618992977,4,1951,AZ_East
1951-05-01,8.439208647450247,5,1951,AZ_East
1951-06-01,6.810942724023984,6,1951,AZ_East
1951-07-01,22.773854860600157,7,1951,AZ_East
1951-08-01,22.384013166289822,8,1951,AZ_East
1951-09-01,12.075809459306909,9,1951,AZ_East
1951-10-01,9.631968542567556,10,1951,AZ_East
1951-11-01,7.178392351888235,11,1951,AZ_East
1951-12-01,7.092916084864838,12,1951,AZ_East
1952-01-01,6.768203029872025,1,1952,AZ_East
1952-02-01,4.891757849788303,2,1952,AZ_East
1952-03-01,6.040869758122511,3,1952,AZ_East
1952-04-01,8.770001956894825,4,1952,AZ_East
1952-05-01,8.743961113521584,5,1952,AZ_East
1952-06-01,9.649110615180025,6,1952,AZ_East
1952-07-01,19.92061742709651,7,1952,AZ_East
1952-08-01,25.57237312531843,8,1952,AZ_East
1952-09-01,15.038410319648811,9,1952,AZ_East
1952-10-01,7.504719108909572,10,1952,AZ_East
1952-11-01,7.076978826532852,11,1952,AZ_East
1952-12-01,6.299645762143284,12,1952,AZ_East
1953-01-01,6.551046180296749,1,1953,AZ_East
1953-02-01,4.5257814663292,2,1953,AZ_East
1953-03-01,6.043878672543199,3,1953,AZ_East
1953-04-01,7.0293293581238965,4,1953,AZ_East
1953-05-01,6.652625133519663,5,1953,AZ_East
1953-06-01,10.617787539249544,6,1953,AZ_East
1953-07-01,26.28510192551774,7,1953,AZ_East
1953-08-01,19.414536124963707,8,1953,AZ_East
1953-09-01,10.12630134482539,9,1953,AZ_East
1953-10-01,8.080732701079231,10,1953,AZ_East
1953-11-01,6.736028870278189,11,1953,AZ_East
1953-12-01,3.938977607404023,12,1953,AZ_East
1954-01-01,5.53945789164671,1,1954,AZ_East
1954-02-01,4.954392585970831,2,1954,AZ_East
1954-03-01,6.451705185206237,3,1954,AZ_East
1954-04-01,6.560584813563994,4,1954,AZ_East
1954-05-01,8.826547074784031,5,1954,AZ_East
1954-06-01,11.398784986968865,6,1954,AZ_East
1954-07-01,24.83051653531221,7,1954,AZ_East
1954-08-01,21.69590814810796,8,1954,AZ_East
1954-09-01,17.35401030496865,9,1954,AZ_East
1954-10-01,10.785921556987333,10,1954,AZ_East
1954-11-01,6.176264664492456,11,1954,AZ_East
1954-12-01,5.376948421404853,12,1954,AZ_East
1955-01-01,5.631707337397177,1,1955,AZ_East
1955-02-01,4.277574118147069,2,1955,AZ_East
1955-03-01,5.199597262293313,3,1955,AZ_East
1955-04-01,4.757558393857282,4,1955,AZ_East
1955-05-01,8.329395756217192,5,1955,AZ_East
1955-06-01,8.823366489934777,6,1955,AZ_East
1955-07-01,21.395781419766355,7,1955,AZ_East
1955-08-01,27.56945891875696,8,1955,AZ_East
1955-09-01,11.09916078479088,9,1955,AZ_East
1955-10-01,9.81113628694138,10,1955,AZ_East
1955-11-01,6.288465335322843,11,1955,AZ_East
1955-12-01,7.678967715184842,12,1955,AZ_East
1956-01-01,7.2631288754285395,1,1956,AZ_East
1956-02-01,5.089125780870668,2,1956,AZ_East
1956-03-01,3.7594384306483937,3,1956,AZ_East
1956-04-01,6.190322911951774,4,1956,AZ_East
1956-05-01,7.461795259206969,5,1956,AZ_East
1956-06-01,12.3736638954304,6,1956,AZ_East
1956-07-01,21.256313242318605,7,1956,AZ_East
1956-08-01,17.75271955723456,8,1956,AZ_East
1956-09-01,12.602335148841693,9,1956,AZ_East
1956-10-01,8.676891037721006,10,1956,AZ_East
1956-11-01,4.261299761518987,11,1956,AZ_East
1956-12-01,4.925036942686002,12,1956,AZ_East
1957-01-01,8.354827949889154,1,1957,AZ_East
1957-02-01,9.666705273467809,2,1957,AZ_East
1957-03-01,7.224940008273847,3,1957,AZ_East
1957-04-01,6.344223890521162,4,1957,AZ_East
1957-05-01,8.350071118377608,5,1957,AZ_East
1957-06-01,11.728632548416073,6,1957,AZ_East
1957-07-01,22.80167795514996,7,1957,AZ_East
1957-08-01,25.043350411368134,8,1957,AZ_East
1957-09-01,13.010011840039798,9,1957,AZ_East
1957-10-01,13.110666894228974,10,1957,AZ_East
1957-11-01,6.9357440043111325,11,1957,AZ_East
1957-12-01,6.143013663119434,12,1957,AZ_East
1958-01-01,5.519185174673295,1,1958,AZ_East
1958-02-01,7.70033912290108,2,1958,AZ_East
1958-03-01,7.319820693502158,3,1958,AZ_East
1958-04-01,6.564973333974251,4,1958,AZ_East
1958-05-01,9.56239832107095,5,1958,AZ_East
1958-06-01,14.733058567717752,6,1958,AZ_East
1958-07-01,18.457201934301647,7,1958,AZ_East
1958-08-01,25.946595931909755,8,1958,AZ_East
1958-09-01,19.46339352893367,9,1958,AZ_East
1958-10-01,12.579278249644986,10,1958,AZ_East
1958-11-01,7.687239108561216,11,1958,AZ_East
1958-12-01,5.005110273130343,12,1958,AZ_East
1959-01-01,6.008726811333869,1,1959,AZ_East
1959-02-01,5.963252875446927,2,1959,AZ_East
1959-03-01,4.329790019955884,3,1959,AZ_East
1959-04-01,7.719104261383633,4,1959,AZ_East
1959-05-01,7.541584553124046,5,1959,AZ_East
1959-06-01,14.56549262303449,6,1959,AZ_East
1959-07-01,23.94758118711024,7,1959,AZ_East
1959-08-01,26.592501237469516,8,1959,AZ_East
1959-09-01,13.440530062078777,9,1959,AZ_East
1959-10-01,10.254358120694256,10,1959,AZ_East
1959-11-01,6.888228750964512,11,1959,AZ_East
1959-12-01,7.424433531389914,12,1959,AZ_East
1960-01-01,5.893701381633439,1,1960,AZ_East
1960-02-01,5.626148336792149,2,1960,AZ_East
1960-03-01,6.958866450398747,3,1960,AZ_East
1960-04-01,6.202836125553994,4,1960,AZ_East
1960-05-01,7.75742110103962,5,1960,AZ_East
1960-06-01,12.89406563258615,6,1960,AZ_East
1960-07-01,20.728002180326733,7,1960,AZ_East
1960-08-01,22.05444339880884,8,1960,AZ_East
1960-09-01,18.29575369943637,9,1960,AZ_East
1960-10-01,11.319829074950466,10,1960,AZ_East
1960-11-01,7.182787114859532,11,1960,AZ_East
1960-12-01,5.767710893468403,12,1960,AZ_East
1961-01-01,5.876309606579418,1,1961,AZ_East
1961-02-01,5.391868142287521,2,1961,AZ_East
1961-03-01,6.660983922750579,3,1961,AZ_East
1961-04-01,6.284201666133361,4,1961,AZ_East
1961-05-01,7.063572926702085,5,1961,AZ_East
1961-06-01,13.408540058035582,6,1961,AZ_East
1961-07-01,22.08529101418194,7,1961,AZ_East
1961-08-01,24.947464673812583,8,1961,AZ_East
1961-09-01,15.947514483725314,9,1961,AZ_East
1961-10-01,8.297533724675297,10,1961,AZ_East
1961-11-01,8.40698766864862,11,1961,AZ_East
1961-12-01,6.9454324590433085,12,1961,AZ_East
1962-01-01,6.12847785974065,1,1962,AZ_East
1962-02-01,7.514597961753432,2,1962,AZ_East
1962-03-01,5.036351169848881,3,1962,AZ_East
1962-04-01,6.285269144070991,4,1962,AZ_East
1962-05-01,7.04503252041693,5,1962,AZ_East
1962-06-01,10.1280742321604,6,1962,AZ_East
1962-07-01,20.64681455273697,7,1962,AZ_East
1962-08-01,17.82542042309211,8,1962,AZ_East
1962-09-01,19.964231079793898,9,1962,AZ_East
1962-10-01,10.10314768593258,10,1962,AZ_East
1962-11-01,7.786055728524473,11,1962,AZ_East
1962-12-01,6.879560954962176,12,1962,AZ_East
1963-01-01,5.276986291490982,1,1963,AZ_East
1963-02-01,6.934361277041043,2,1963,AZ_East
1963-03-01,5.740468357095199,3,1963,AZ_East
1963-04-01,6.500968355643712,4,1963,AZ_East
1963-05-01,7.957438999282945,5,1963,AZ_East
1963-06-01,8.649280190246516,6,1963,AZ_East
1963-07-01,22.186358077399674,7,1963,AZ_East
1963-08-01,27.312196735788085,8,1963,AZ_East
1963-09-01,19.21866328725013,9,1963,AZ_East
1963-10-01,11.843258454210018,10,1963,AZ_East
1963-11-01,8.026291326260091,11,1963,AZ_East
1963-12-01,4.859152953482791,12,1963,AZ_East
1964-01-01,4.247978136262246,1,1964,AZ_East
1964-02-01,3.484606559635896,2,1964,AZ_East
1964-03-01,5.431018363842184,3,1964,AZ_East
1964-04-01,5.95148564788884,4,1964,AZ_East
1964-05-01,8.012173774470908,5,1964,AZ_East
1964-06-01,10.991148872417511,6,1964,AZ_East
1964-07-01,25.075106319372374,7,1964,AZ_East
1964-08-01,23.483474865402147,8,1964,AZ_East
1964-09-01,18.80788716449627,9,1964,AZ_East
1964-10-01,10.705598524101442,10,1964,AZ_East
1964-11-01,6.414430853243723,11,1964,AZ_East
1964-12-01,7.163903367717245,12,1964,AZ_East
1965-01-01,7.506582513379646,1,1965,AZ_East
1965-02-01,5.5050145611152805,2,1965,AZ_East
1965-03-01,6.01676410867129,3,1965,AZ_East
1965-04-01,7.236700993270895,4,1965,AZ_East
1965-05-01,7.76052989643693,5,1965,AZ_East
1965-06-01,9.495053572584666,6,1965,AZ_East
1965-07-01,23.2689461340242,7,1965,AZ_East
1965-08-01,19.850148276810323,8,1965,AZ_East
1965-09-01,15.637405900282712,9,1965,AZ_East
1965-10-01,8.043655009789436,10,1965,AZ_East
1965-11-01,9.169828627586677,11,1965,AZ_East
1965-12-01,7.3613306031294785,12,1965,AZ_East
1966-01-01,4.63364043595712,1,1966,AZ_East
1966-02-01,4.877640297999117,2,1966,AZ_East
1966-03-01,6.159209987734529,3,1966,AZ_East
1966-04-01,6.549638482782505,4,1966,AZ_East
1966-05-01,9.63117885859615,5,1966,AZ_East
1966-06-01,13.156961726892517,6,1966,AZ_East
1966-07-01,23.863727985956928,7,1966,AZ_East
1966-08-01,24.486083229997917,8,1966,AZ_East
1966-09-01,18.58821144154185,9,1966,AZ_East
1966-10-01,9.457332897507882,10,1966,AZ_East
1966-11-01,8.415358943001616,11,1966,AZ_East
1966-12-01,6.154209696342472,12,1966,AZ_East
1967-01-01,5.432797493738234,1,1967,AZ_East
1967-02-01,5.220144651952434,2,1967,AZ_East
1967-03-01,6.313148421670151,3,1967,AZ_East
1967-04-01,5.671759609021944,4,1967,AZ_East
1967-05-01,8.099535294928014,5,1967,AZ_East
1967-06-01,13.472079965568732,6,1967,AZ_East
1967-07-01,25.551841342061905,7,1967,AZ_East
1967-08-01,23.718366830888577,8,1967,AZ_East
1967-09-01,18.974794518989945,9,1967,AZ_East
1967-10-01,9.54037144444564,10,1967,AZ_East
1967-11-01,8.304381814134828,11,1967,AZ_East
1967-12-01,6.387965515719844,12,1967,AZ_East
1968-01-01,6.541445121419116,1,1968,AZ_East
1968-02-01,8.41507802775487,2,1968,AZ_East
1968-03-01,7.034129887562712,3,1968,AZ_East
1968-04-01,7.195668639563039,4,1968,AZ_East
1968-05-01,7.99811240573107,5,1968,AZ_East
1968-06-01,10.193836491423356,6,1968,AZ_East
1968-07-01,21.5209853452405,7,1968,AZ_East
1968-08-01,20.799030039825887,8,1968,AZ_East
1968-09-01,12.855455392561336,9,1968,AZ_East
1968-10-01,9.896827922320616,10,1968,AZ_East
1968-11-01,7.742516986559551,11,1968,AZ_East
1968-12-01,5.015460439332628,12,1968,AZ_East
1969-01-01,8.463748154893665,1,1969,AZ_East
1969-02-01,5.86657745391997,2,1969,AZ_East
1969-03-01,4.86246775339438,3,1969,AZ_East
1969-04-01,6.294386404468118,4,1969,AZ_East
1969-05-01,8.292879895420889,5,1969,AZ_East
1969-06-01,10.163254184894404,6,1969,AZ_East
1969-07-01,24.67116267967545,7,1969,AZ_East
1969-08-01,25.30496678066155,8,1969,AZ_East
1969-09-01,17.921874233702194,9,1969,AZ_East
1969-10-01,9.477290365148836,10,1969,AZ_East
1969-11-01,7.764412769403046,11,1969,AZ_East
1969-12-01,7.454388460534466,12,1969,AZ_East
1970-01-01,5.7937891922078775,1,1970,AZ_East
1970-02-01,6.781633899946944,2,1970,AZ_East
1970-03-01,5.956560850013362,3,1970,AZ_East
1970-04-01,5.024549608205081,4,1970,AZ_East
1970-05-01,7.853974792626323,5,1970,AZ_East
1970-06-01,11.450682518164705,6,1970,AZ_East
1970-07-01,22.43897267367518,7,1970,AZ_East
1970-08-01,24.71793506825846,8,1970,AZ_East
1970-09-01,15.571599943092489,9,1970,AZ_East
1970-10-01,9.14609753179778,10,1970,AZ_East
1970-11-01,6.787561211653259,11,1970,AZ_East
1970-12-01,6.285799761759287,12,1970,AZ_East
1971-01-01,5.578761055946824,1,1971,AZ_East
1971-02-01,5.096538822104211,2,1971,AZ_East
1971-03-01,5.138557500456192,3,1971,AZ_East
1971-04-01,5.678098929756818,4,1971,AZ_East
1971-05-01,7.030546657526457,5,1971,AZ_East
1971-06-01,10.313734240014544,6,1971,AZ_East
1971-07-01,21.0029901153652,7,1971,AZ_East
1971-08-01,25.450911615187028,8,1971,AZ_East
1971-09-01,14.734591116452773,9,1971,AZ_East
1971-10-01,10.075427593639906,10,1971,AZ_East
1971-11-01,6.874813487292189,11,1971,AZ_East
1971-12-01,7.295708801489896,12,1971,AZ_East
1972-01-01,4.491887481169183,1,1972,AZ_East
1972-02-01,4.612699764952555,2,1972,AZ_East
1972-03-01,6.286761116159258,3,1972,AZ_East
1972-04-01,5.360271419589771,4,1972,AZ_East
1972-05-01,7.515918263413131,5,1972,AZ_East
1972-06-01,15.720903275456818,6,1972,AZ_East
1972-07-01,20.358689147992408,7,1972,AZ_East
1972-08-01,21.59442283330063,8,1972,AZ_East
1972-09-01,17.228322581013995,9,1972,AZ_East
1972-10-01,15.136543379178322,10,1972,AZ_East
1972-11-01,6.5079631452876585,11,1972,AZ_East
1972-12-01,5.735536733874567,12,1972,AZ_East
1973-01-01,5.429557604559111,1,1973,AZ_East
1973-02-01,7.455199993469506,2,1973,AZ_East
1973-03-01,7.090865403563602,3,1973,AZ_East
1973-04-01,6.569964261524751,4,1973,AZ_East
1973-05-01,10.72325248671909,5,1973,AZ_East
1973-06-01,12.210439651949605,6,1973,AZ_East
1973-07-01,20.858615284940974,7,1973,AZ_East
1973-08-01,21.328236909326822,8,1973,AZ_East
1973-09-01,12.326797868431813,9,1973,AZ_East
1973-10-01,7.9669901176722675,10,1973,AZ_East
1973-11-01,6.903123501603024,11,1973,AZ_East
1973-12-01,5.943133101218962,12,1973,AZ_East
1974-01-01,7.05749891481136,1,1974,AZ_East
1974-02-01,4.2034936462999495,2,1974,AZ_East
1974-03-01,7.513839490587221,3,1974,AZ_East
1974-04-01,5.862423029548666,4,1974,AZ_East
1974-05-01,8.135913819381463,5,1974,AZ_East
1974-06-01,12.328992128636942,6,1974,AZ_East
1974-07-01,21.880856504003685,7,1974,AZ_East
1974-08-01,19.3131662975356,8,1974,AZ_East
1974-09-01,17.966296298054097,9,1974,AZ_East
1974-10-01,13.94619311262198,10,1974,AZ_East
1974-11-01,7.080871063340525,11,1974,AZ_East
1974-12-01,5.340098583592977,12,1974,AZ_East
1975-01-01,5.504334121962053,1,1975,AZ_East
1975-02-01,5.694079886016077,2,1975,AZ_East
1975-03-01,6.416353562043664,3,1975,AZ_East
1975-04-01,5.571744417339243,4,1975,AZ_East
1975-05-01,7.673127799333069,5,1975,AZ_East
1975-06-01,9.160917371703826,6,1975,AZ_East
1975-07-01,24.150448814467765,7,1975,AZ_East
1975-08-01,17.955206388368715,8,1975,AZ_East
1975-09-01,17.475824519798746,9,1975,AZ_East
1975-10-01,8.309844055043756,10,1975,AZ_East
1975-11-01,5.616316303156082,11,1975,AZ_East
1975-12-01,6.038204184558955,12,1975,AZ_East
1976-01-01,5.393054228884888,1,1976,AZ_East
1976-02-01,7.0618062819281135,2,1976,AZ_East
1976-03-01,5.275388195865055,3,1976,AZ_East
1976-04-01,6.505288207882543,4,1976,AZ_East
1976-05-01,9.857630881558158,5,1976,AZ_East
1976-06-01,10.41592184293874,6,1976,AZ_East
1976-07-01,24.09721537520963,7,1976,AZ_East
1976-08-01,19.48846989662642,8,1976,AZ_East
1976-09-01,18.61548831200077,9,1976,AZ_East
1976-10-01,9.705908556791302,10,1976,AZ_East
1976-11-01,6.685601462206981,11,1976,AZ_East
1976-12-01,5.04546530896549,12,1976,AZ_East
1977-01-01,6.826059085579372,1,1977,AZ_East
1977-02-01,5.033938420007396,2,1977,AZ_East
1977-03-01,4.629467283902699,3,1977,AZ_East
1977-04-01,7.514935060049524,4,1977,AZ_East
1977-05-01,8.085202374782993,5,1977,AZ_East
1977-06-01,14.078510436399814,6,1977,AZ_East
1977-07-01,24.181995596677204,7,1977,AZ_East
1977-08-01,24.981090228847936,8,1977,AZ_East
1977-09-01,19.613627002892777,9,1977,AZ_East
1977-10-01,13.097401452021582,10,1977,AZ_East
1977-11-01,7.431088101457244,11,1977,AZ_East
1977-12-01,8.011365362816385,12,1977,AZ_East
1978-01-01,8.183887900964434,1,1978,AZ_East
1978-02-01,7.162945134597794,2,1978,AZ_East
1978-03-01,8.798252666875793,3,1978,AZ_East
1978-04-01,7.0494366472297845,4,1978,AZ_East
1978-05-01,7.979272356516051,5,1978,AZ_East
1978-06-01,12.28844669469011,6,1978,AZ_East
1978-07-01,21.297782575299177,7,1978,AZ_East
1978-08-01,20.46664175603591,8,1978,AZ_East
1978-09-01,17.46513413401985,9,1978,AZ_East
1978-10-01,12.51638444717935,10,1978,AZ_East
1978-11-01,9.649151191826778,11,1978,AZ_East
1978-12-01,7.316949115424322,12,1978,AZ_East
1979-01-01,6.834792428472615,1,1979,AZ_East
1979-02-01,5.877689212568987,2,1979,AZ_East
1979-03-01,7.010311395919276,3,1979,AZ_East
1979-04-01,7.144738705328212,4,1979,AZ_East
1979-05-01,11.752653923293268,5,1979,AZ_East
1979-06-01,12.166261047478208,6,1979,AZ_East
1979-07-01,19.05287959374344,7,1979,AZ_East
1979-08-01,19.26496748375523,8,1979,AZ_East
1979-09-01,16.53510490534138,9,1979,AZ_East
1979-10-01,9.424437722114067,10,1979,AZ_East
1979-11-01,6.489322858025881,11,1979,AZ_East
1979-12-01,6.288390424590378,12,1979,AZ_East
1980-01-01,8.693930108076339,1,1980,AZ_East
1980-02-01,7.767053372722449,2,1980,AZ_East
1980-03-01,6.346814553352253,3,1980,AZ_East
1980-04-01,7.202388756521279,4,1980,AZ_East
1980-05-01,9.220399614561774,5,1980,AZ_East
1980-06-01,11.274891999312858,6,1980,AZ_East
1980-07-01,23.65997079365137,7,1980,AZ_East
1980-08-01,22.62530687812151,8,1980,AZ_East
1980-09-01,16.22435021683126,9,1980,AZ_East
1980-10-01,8.79974151768354,10,1980,AZ_East
1980-11-01,6.709853811842614,11,1980,AZ_East
1980-12-01,6.724501981320095,12,1980,AZ_East
1981-01-01,8.556534460893467,1,1981,AZ_East
1981-02-01,5.733170803240873,2,1981,AZ_East
1981-03-01,7.256836373901457,3,1981,AZ_East
1981-04-01,8.95927016502938,4,1981,AZ_East
1981-05-01,10.78048116504204,5,1981,AZ_East
1981-06-01,14.954482207763029,6,1981,AZ_East
1981-07-01,26.78865186914932,7,1981,AZ_East
1981-08-01,23.81247343854808,8,1981,AZ_East
1981-09-01,19.03230099127912,9,1981,AZ_East
1981-10-01,10.727650370970906,10,1981,AZ_East
1981-11-01,7.227914588608821,11,1981,AZ_East
1981-12-01,6.8111705775019,12,1981,AZ_East
1982-01-01,6.807128519229292,1,1982,AZ_East
1982-02-01,7.999682409832321,2,1982,AZ_East
1982-03-01,7.559101179398843,3,1982,AZ_East
1982-04-01,7.804970688471954,4,1982,AZ_East
1982-05-01,9.619701910126366,5,1982,AZ_East
1982-06-01,8.85849338089995,6,1982,AZ_East
1982-07-01,22.66332719612816,7,1982,AZ_East
1982-08-01,27.75792807907856,8,1982,AZ_East
1982-09-01,18.79483084808368,9,1982,AZ_East
1982-10-01,7.834619732125606,10,1982,AZ_East
1982-11-01,8.758403278484787,11,1982,AZ_East
1982-12-01,6.817328863966648,12,1982,AZ_East
1983-01-01,6.84133463244125,1,1983,AZ_East
1983-02-01,7.520309905103908,2,1983,AZ_East
1983-03-01,8.63434486296125,3,1983,AZ_East
1983-04-01,6.778668683453527,4,1983,AZ_East
1983-05-01,8.698693182148924,5,1983,AZ_East
1983-06-01,10.746687060858642,6,1983,AZ_East
1983-07-01,23.555426623935045,7,1983,AZ_East
1983-08-01,25.92617339347141,8,1983,AZ_East
1983-09-01,23.15962952639372,9,1983,AZ_East
1983-10-01,13.912361553072348,10,1983,AZ_East
1983-11-01,9.208148588523182,11,1983,AZ_East
1983-12-01,8.51580799267651,12,1983,AZ_East
1984-01-01,6.366303828915302,1,1984,AZ_East
1984-02-01,4.395327547021442,2,1984,AZ_East
1984-03-01,5.907522411773281,3,1984,AZ_East
1984-04-01,6.6317531306865245,4,1984,AZ_East
1984-05-01,10.363999341498744,5,1984,AZ_East
1984-06-01,16.208194468862917,6,1984,AZ_East
1984-07-01,26.38004191507591,7,1984,AZ_East
1984-08-01,27.12002261548998,8,1984,AZ_East
1984-09-01,18.833419239144856,9,1984,AZ_East
1984-10-01,11.71626915627878,10,1984,AZ_East
1984-11-01,6.782074000500178,11,1984,AZ_East
1984-12-01,8.079443612224722,12,1984,AZ_East
1985-01-01,6.890466709096913,1,1985,AZ_East
1985-02-01,6.220415177439179,2,1985,AZ_East
1985-03-01,8.269538959696916,3,1985,AZ_East
1985-04-01,8.705147990263013,4,1985,AZ_East
1985-05-01,11.319133029394642,5,1985,AZ_East
1985-06-01,12.857222037335312,6,1985,AZ_East
1985-07-01,22.9366202758446,7,1985,AZ_East
1985-08-01,23.466963291454597,8,1985,AZ_East
