time,q,Month,Year,Region
1987-09-01,0.0057928113063884,9,1987,NM_North
1987-10-01,0.0045917793291328,10,1987,NM_North
1987-11-01,0.003532641094577,11,1987,NM_North
1987-12-01,0.0026228813108524,12,1987,NM_North
1988-01-01,0.0022596829547577,1,1988,NM_North
1988-02-01,0.0028749877023435,2,1988,NM_North
1988-03-01,0.0022031518347273,3,1988,NM_North
1988-04-01,0.0034152851741135,4,1988,NM_North
1988-05-01,0.0040146184128156,5,1988,NM_North
1988-06-01,0.0069560175027756,6,1988,NM_North
1988-07-01,0.0086989980075552,7,1988,NM_North
1988-08-01,0.0103197384134829,8,1988,NM_North
1988-09-01,0.0061709416610515,9,1988,NM_North
1988-10-01,0.0046822190651761,10,1988,NM_North
1988-11-01,0.0029785598797276,11,1988,NM_North
1988-12-01,0.0022670437167771,12,1988,NM_North
1989-01-01,0.0022341290082648,1,1989,NM_North
1989-02-01,0.0029137664651095,2,1989,NM_North
1989-03-01,0.0028735389359984,3,1989,NM_North
1989-04-01,0.0027589063220867,4,1989,NM_North
1989-05-01,0.0033879211466666,5,1989,NM_North
1989-06-01,0.0043847787986265,6,1989,NM_North
1989-07-01,0.0078172453678956,7,1989,NM_North
1989-08-01,0.0083012876751296,8,1989,NM_North
1989-09-01,0.0061084155248379,9,1989,NM_North
1989-10-01,0.0043798268006675,10,1989,NM_North
1989-11-01,0.0023341324730701,11,1989,NM_North
1989-12-01,0.0020168596593225,12,1989,NM_North
1990-01-01,0.0020558687747681,1,1990,NM_North
1990-02-01,0.0024019660753372,2,1990,NM_North
1990-03-01,0.0031972931959531,3,1990,NM_North
1990-04-01,0.0041332570586064,4,1990,NM_North
1990-05-01,0.0033595655503249,5,1990,NM_North
1990-06-01,0.0044725899416564,6,1990,NM_North
1990-07-01,0.0090458916034277,7,1990,NM_North
1990-08-01,0.0079847328133883,8,1990,NM_North
1990-09-01,0.0077779497732292,9,1990,NM_North
1990-10-01,0.0042893917418359,10,1990,NM_North
1990-11-01,0.0035090854868119,11,1990,NM_North
1990-12-01,0.0021130243025695,12,1990,NM_North
1991-01-01,0.0024652639514925,1,1991,NM_North
1991-02-01,0.0027333710844409,2,1991,NM_North
1991-03-01,0.0026590572052697,3,1991,NM_North
1991-04-01,0.002393492136917,4,1991,NM_North
1991-05-01,0.0032595878101843,5,1991,NM_North
1991-06-01,0.0055072207558523,6,1991,NM_North
1991-07-01,0.0087477731411718,7,1991,NM_North
1991-08-01,0.0092580955320256,8,1991,NM_North
1991-09-01,0.0070438871109525,9,1991,NM_North
1991-10-01,0.0035238888620567,10,1991,NM_North
1991-11-01,0.0034240093433633,11,1991,NM_North
1991-12-01,0.0028168183888915,12,1991,NM_North
1992-01-01,0.002360732945696,1,1992,NM_North
1992-02-01,0.0032053578783436,2,1992,NM_North
1992-03-01,0.0035161960180018,3,1992,NM_North
1992-04-01,0.0040117992234226,4,1992,NM_North
1992-05-01,0.0061510798812799,5,1992,NM_North
1992-06-01,0.0052281560850351,6,1992,NM_North
1992-07-01,0.0078728831404783,7,1992,NM_North
1992-08-01,0.0083346361950333,8,1992,NM_North
1992-09-01,0.0058646100149315,9,1992,NM_North
1992-10-01,0.0042828845709641,10,1992,NM_North
1992-11-01,0.0026931458939357,11,1992,NM_North
1992-12-01,0.0025235747506005,12,1992,NM_North
1993-01-01,0.0033189451354253,1,1993,NM_North
1993-02-01,0.0032142176867346,2,1993,NM_North
1993-03-01,0.0033142983255341,3,1993,NM_North
1993-04-01,0.0028527767929616,4,1993,NM_North
1993-05-01,0.0051224125120878,5,1993,NM_North
1993-06-01,0.0046146017839533,6,1993,NM_North
1993-07-01,0.0062710328235774,7,1993,NM_North
1993-08-01,0.0094826999183226,8,1993,NM_North
1993-09-01,0.0057902107766455,9,1993,NM_North
1993-10-01,0.0041983252594158,10,1993,NM_North
1993-11-01,0.0025122418664873,11,1993,NM_North
1993-12-01,0.0020205113924102,12,1993,NM_North
1994-01-01,0.0019373914927833,1,1994,NM_North
1994-02-01,0.0023114690434497,2,1994,NM_North
1994-03-01,0.0032484162898771,3,1994,NM_North
1994-04-01,0.0034046000838302,4,1994,NM_North
1994-05-01,0.0049158200683083,5,1994,NM_North
1994-06-01,0.0046108050573009,6,1994,NM_North
1994-07-01,0.0068801437734799,7,1994,NM_North
1994-08-01,0.0089115574042474,8,1994,NM_North
1994-09-01,0.006567828804206,9,1994,NM_North
1994-10-01,0.0043467039562315,10,1994,NM_North
1994-11-01,0.0031392127495247,11,1994,NM_North
1994-12-01,0.0029062536937077,12,1994,NM_North
1995-01-01,0.002795403774813,1,1995,NM_North
1995-02-01,0.0034187813899099,2,1995,NM_North
1995-03-01,0.0033203763622262,3,1995,NM_North
1995-04-01,0.0028867473820304,4,1995,NM_North
1995-05-01,0.0038042713372895,5,1995,NM_North
1995-06-01,0.0046494481809257,6,1995,NM_North
1995-07-01,0.0057228975141877,7,1995,NM_North
1995-08-01,0.009101760897993,8,1995,NM_North
1995-09-01,0.0066577423539255,9,1995,NM_North
1995-10-01,0.0027686957263165,10,1995,NM_North
1995-11-01,0.0032782206525639,11,1995,NM_North
1995-12-01,0.0024383045028634,12,1995,NM_North
1996-01-01,0.0021053981087823,1,1996,NM_North
1996-02-01,0.002821982030683,2,1996,NM_North
1996-03-01,0.002191640047264,3,1996,NM_North
1996-04-01,0.0023348223618059,4,1996,NM_North
1996-05-01,0.0025061462902511,5,1996,NM_North
1996-06-01,0.005483446488437,6,1996,NM_North
1996-07-01,0.0084213879495978,7,1996,NM_North
1996-08-01,0.0079578774327211,8,1996,NM_North
1996-09-01,0.006258296775934,9,1996,NM_North
1996-10-01,0.0043631396783832,10,1996,NM_North
1996-11-01,0.0034781398844539,11,1996,NM_North
1996-12-01,0.0023870247223452,12,1996,NM_North
1997-01-01,0.0027186320208579,1,1997,NM_North
1997-02-01,0.0026682748203609,2,1997,NM_North
1997-03-01,0.0026060503643063,3,1997,NM_North
1997-04-01,0.0035106055806364,4,1997,NM_North
1997-05-01,0.0049552419476924,5,1997,NM_North
1997-06-01,0.0051551038837382,6,1997,NM_North
1997-07-01,0.0068590425325899,7,1997,NM_North
1997-08-01,0.009149822756815,8,1997,NM_North
1997-09-01,0.0084568225059499,9,1997,NM_North
1997-10-01,0.0043919910591723,10,1997,NM_North
1997-11-01,0.0029353365964793,11,1997,NM_North
1997-12-01,0.0021290671389327,12,1997,NM_North
1998-01-01,0.0026981177700448,1,1998,NM_North
1998-02-01,0.002710476132838,2,1998,NM_North
1998-03-01,0.0031057133895415,3,1998,NM_North
1998-04-01,0.0029706881323225,4,1998,NM_North
1998-05-01,0.0030980930422689,5,1998,NM_North
1998-06-01,0.0033121737020886,6,1998,NM_North
1998-07-01,0.0093441316731896,7,1998,NM_North
1998-08-01,0.0084485344866975,8,1998,NM_North
1998-09-01,0.0062671858168985,9,1998,NM_North
1998-10-01,0.0047709703277713,10,1998,NM_North
1998-11-01,0.0035594976445472,11,1998,NM_North
1998-12-01,0.0025024103673516,12,1998,NM_North
1999-01-01,0.0023740361052663,1,1999,NM_North
1999-02-01,0.0020751318714334,2,1999,NM_North
1999-03-01,0.0027391053460681,3,1999,NM_North
1999-04-01,0.002815076127508,4,1999,NM_North
1999-05-01,0.0039205094041405,5,1999,NM_North
1999-06-01,0.0049704803036316,6,1999,NM_North
1999-07-01,0.009347364795824,7,1999,NM_North
1999-08-01,0.0092393668068047,8,1999,NM_North
1999-09-01,0.0066953623374761,9,1999,NM_North
1999-10-01,0.0032161575603152,10,1999,NM_North
1999-11-01,0.0024815932670765,11,1999,NM_North
1999-12-01,0.0019511202786245,12,1999,NM_North
2000-01-01,0.0024477524706342,1,2000,NM_North
2000-02-01,0.0025055370834183,2,2000,NM_North
2000-03-01,0.0028915836189983,3,2000,NM_North
2000-04-01,0.0030597936937091,4,2000,NM_North
2000-05-01,0.0031503784233172,5,2000,NM_North
2000-06-01,0.0059084658910714,6,2000,NM_North
2000-07-01,0.0074956321016276,7,2000,NM_North
2000-08-01,0.0083524201234771,8,2000,NM_North
2000-09-01,0.0052134298837844,9,2000,NM_North
2000-10-01,0.0051868855376998,10,2000,NM_North
2000-11-01,0.0026146833279265,11,2000,NM_North
2000-12-01,0.0023418381794574,12,2000,NM_North
2001-01-01,0.0022532962220889,1,2001,NM_North
2001-02-01,0.0026402138883606,2,2001,NM_North
2001-03-01,0.0031472084430416,3,2001,NM_North
2001-04-01,0.0033267163227773,4,2001,NM_North
2001-05-01,0.004061563587328,5,2001,NM_North
2001-06-01,0.0046394494714693,6,2001,NM_North
2001-07-01,0.0084420577177022,7,2001,NM_North
2001-08-01,0.0087371558704591,8,2001,NM_North
2001-09-01,0.0054260723009855,9,2001,NM_North
2001-10-01,0.0038494789276303,10,2001,NM_North
2001-11-01,0.0037019655149915,11,2001,NM_North
2001-12-01,0.0020991528617694,12,2001,NM_North
2002-01-01,0.0022500666073633,1,2002,NM_North
2002-02-01,0.001672322208878,2,2002,NM_North
2002-03-01,0.0017899763015917,3,2002,NM_North
2002-04-01,0.0025613397277159,4,2002,NM_North
2002-05-01,0.0025334881009421,5,2002,NM_North
2002-06-01,0.0037692448676641,6,2002,NM_North
2002-07-01,0.007832619362976,7,2002,NM_North
2002-08-01,0.0064021888573616,8,2002,NM_North
2002-09-01,0.0064404882059214,9,2002,NM_North
2002-10-01,0.0043612851639173,10,2002,NM_North
2002-11-01,0.0030324577295327,11,2002,NM_North
2002-12-01,0.0024827625700184,12,2002,NM_North
2003-01-01,0.00289891748705,1,2003,NM_North
2003-02-01,0.0027318556678282,2,2003,NM_North
2003-03-01,0.0028965028764749,3,2003,NM_North
2003-04-01,0.0024584001432234,4,2003,NM_North
2003-05-01,0.0036061984347448,5,2003,NM_North
2003-06-01,0.0045862964676381,6,2003,NM_North
2003-07-01,0.0061659569226101,7,2003,NM_North
2003-08-01,0.0084349191232417,8,2003,NM_North
2003-09-01,0.0056486023438635,9,2003,NM_North
2003-10-01,0.0044193726261634,10,2003,NM_North
2003-11-01,0.0030715159557019,11,2003,NM_North
2003-12-01,0.0021694349843969,12,2003,NM_North
2004-01-01,0.0024419153103481,1,2004,NM_North
2004-02-01,0.0022486096558976,2,2004,NM_North
2004-03-01,0.0032706307071678,3,2004,NM_North
2004-04-01,0.0036749768337889,4,2004,NM_North
2004-05-01,0.0026956002608108,5,2004,NM_North
2004-06-01,0.0040273439367326,6,2004,NM_North
2004-07-01,0.0067679643571403,7,2004,NM_North
2004-08-01,0.0072332323363387,8,2004,NM_North
2004-09-01,0.0055283664302541,9,2004,NM_North
2004-10-01,0.0046474720589538,10,2004,NM_North
2004-11-01,0.0033522410366966,11,2004,NM_North
2004-12-01,0.0025148400576243,12,2004,NM_North
2005-01-01,0.0033738906806664,1,2005,NM_North
2005-02-01,0.003448176496567,2,2005,NM_North
2005-03-01,0.0030757184304752,3,2005,NM_North
2005-04-01,0.0030360381351409,4,2005,NM_North
2005-05-01,0.0041954277267257,5,2005,NM_North
2005-06-01,0.0040218938157202,6,2005,NM_North
2005-07-01,0.005705594169253,7,2005,NM_North
2005-08-01,0.0078528050396625,8,2005,NM_North
2005-09-01,0.0064838319273728,9,2005,NM_North
2005-10-01,0.0054988134676998,10,2005,NM_North
2005-11-01,0.0024708122939519,11,2005,NM_North
2005-12-01,0.0019439594674081,12,2005,NM_North
2006-01-01,0.001756989096297,1,2006,NM_North
2006-02-01,0.0017287726470054,2,2006,NM_North
2006-03-01,0.0025696300855741,3,2006,NM_North
2006-04-01,0.0025419047435181,4,2006,NM_North
2006-05-01,0.0031697783284267,5,2006,NM_North
2006-06-01,0.0045511074649038,6,2006,NM_North
2006-07-01,0.0088718431991278,7,2006,NM_North
2006-08-01,0.0098256903809749,8,2006,NM_North
2006-09-01,0.0059431111679377,9,2006,NM_North
2006-10-01,0.0047524754631388,10,2006,NM_North
2006-11-01,0.002761617935609,11,2006,NM_North
2006-12-01,0.0022547987763693,12,2006,NM_North
2007-01-01,0.0022117824597417,1,2007,NM_North
2007-02-01,0.0027056714670496,2,2007,NM_North
2007-03-01,0.0029559467301336,3,2007,NM_North
2007-04-01,0.0034516540035163,4,2007,NM_North
2007-05-01,0.004972403806971,5,2007,NM_North
2007-06-01,0.004774056118235,6,2007,NM_North
2007-07-01,0.0082030171172842,7,2007,NM_North
2007-08-01,0.0086679097502382,8,2007,NM_North
2007-09-01,0.006592757173625,9,2007,NM_North
2007-10-01,0.0036220565212432,10,2007,NM_North
2007-11-01,0.0027045594599518,11,2007,NM_North
2007-12-01,0.0026402372744194,12,2007,NM_North
2008-01-01,0.0020906075958698,1,2008,NM_North
2008-02-01,0.0026168371839456,2,2008,NM_North
2008-03-01,0.0022941961003916,3,2008,NM_North
2008-04-01,0.0018608723082637,4,2008,NM_North
2008-05-01,0.0031498767923551,5,2008,NM_North
2008-06-01,0.0038672067295328,6,2008,NM_North
2008-07-01,0.0092621179341458,7,2008,NM_North
2008-08-01,0.0081548009104738,8,2008,NM_North
2008-09-01,0.0057912760116256,9,2008,NM_North
2008-10-01,0.00395911861798,10,2008,NM_North
2008-11-01,0.0027799303889825,11,2008,NM_North
2008-12-01,0.0026135830138582,12,2008,NM_North
2009-01-01,0.002520141677163,1,2009,NM_North
2009-02-01,0.0022043831107252,2,2009,NM_North
2009-03-01,0.0025247709475101,3,2009,NM_North
2009-04-01,0.0024735063679301,4,2009,NM_North
2009-05-01,0.0045440998323728,5,2009,NM_North
2009-06-01,0.0056717510342049,6,2009,NM_North
2009-07-01,0.0070531246041938,7,2009,NM_North
2009-08-01,0.0058999861061365,8,2009,NM_North
2009-09-01,0.0065580253683409,9,2009,NM_North
2009-10-01,0.0037011622038704,10,2009,NM_North
2009-11-01,0.0027556907389964,11,2009,NM_North
2009-12-01,0.0020665141087514,12,2009,NM_North
2010-01-01,0.0023043655280775,1,2010,NM_North
2010-02-01,0.0026593273142493,2,2010,NM_North
2010-03-01,0.0028579778524473,3,2010,NM_North
2010-04-01,0.0032259352715156,4,2010,NM_North
2010-05-01,0.0029697281346072,5,2010,NM_North
2010-06-01,0.004228845235503,6,2010,NM_North
2010-07-01,0.0087302429514664,7,2010,NM_North
2010-08-01,0.0087702132339303,8,2010,NM_North
2010-09-01,0.0058007789366347,9,2010,NM_North
2010-10-01,0.0046696888148504,10,2010,NM_North
2010-11-01,0.0022418499155904,11,2010,NM_North
2010-12-01,0.0030142458362122,12,2010,NM_North
2011-01-01,0.0020102881767889,1,2011,NM_North
2011-02-01,0.0019622988147493,2,2011,NM_North
2011-03-01,0.0022077004231714,3,2011,NM_North
2011-04-01,0.0024572834589138,4,2011,NM_North
2011-05-01,0.0026921297696792,5,2011,NM_North
2011-06-01,0.0028879739808165,6,2011,NM_North
2011-07-01,0.00755910771183,7,2011,NM_North
2011-08-01,0.0084844122088647,8,2011,NM_North
2011-09-01,0.006599320471038,9,2011,NM_North
2011-10-01,0.0040845029724428,10,2011,NM_North
2011-11-01,0.0027669370946918,11,2011,NM_North
2011-12-01,0.0022706007363265,12,2011,NM_North
2012-01-01,0.0024153113298134,1,2012,NM_North
2012-02-01,0.0024129130894795,2,2012,NM_North
2012-03-01,0.0022192578134494,3,2012,NM_North
2012-04-01,0.0029172580036941,4,2012,NM_North
2012-05-01,0.0031351985325251,5,2012,NM_North
2012-06-01,0.003549795938038,6,2012,NM_North
2012-07-01,0.008235135530493,7,2012,NM_North
2012-08-01,0.007761585378557,8,2012,NM_North
2012-09-01,0.0055992928388025,9,2012,NM_North
2012-10-01,0.0032002866114845,10,2012,NM_North
2012-11-01,0.0024705375077606,11,2012,NM_North
2012-12-01,0.0022101933770436,12,2012,NM_North
2013-01-01,0.001944627139388,1,2013,NM_North
2013-02-01,0.0020221332155906,2,2013,NM_North
2013-03-01,0.0023591614025421,3,2013,NM_North
2013-04-01,0.0024594607009917,4,2013,NM_North
2013-05-01,0.0029018512681313,5,2013,NM_North
2013-06-01,0.0037226563305489,6,2013,NM_North
2013-07-01,0.0091825877945507,7,2013,NM_North
2013-08-01,0.008441176063284,8,2013,NM_North
2013-09-01,0.0077581698446636,9,2013,NM_North
2013-10-01,0.003463096802106,10,2013,NM_North
2013-11-01,0.0032175268140602,11,2013,NM_North
2013-12-01,0.0022950309826921,12,2013,NM_North
2014-01-01,0.0019718239565142,1,2014,NM_North
2014-02-01,0.0024769055315823,2,2014,NM_North
2014-03-01,0.0024914996016005,3,2014,NM_North
2014-04-01,0.0024831425934745,4,2014,NM_North
2014-05-01,0.0033426515832699,5,2014,NM_North
2014-06-01,0.0033113715602704,6,2014,NM_North
2014-07-01,0.0082179046823408,7,2014,NM_North
2014-08-01,0.0078049384544318,8,2014,NM_North
2014-09-01,0.0075871791675569,9,2014,NM_North
2014-10-01,0.0045302915339316,10,2014,NM_North
2014-11-01,0.0028538431972446,11,2014,NM_North
2014-12-01,0.0029957088766739,12,2014,NM_North
2015-01-01,0.0029888696237665,1,2015,NM_North
2015-02-01,0.0030614961987925,2,2015,NM_North
2015-03-01,0.0032761930812626,3,2015,NM_North
2015-04-01,0.0026699059979649,4,2015,NM_North
2015-05-01,0.004465328570387,5,2015,NM_North
2015-06-01,0.0062336279917682,6,2015,NM_North
2015-07-01,0.0090233696594633,7,2015,NM_North
2015-08-01,0.0077824773142203,8,2015,NM_North
2015-09-01,0.0066145412874331,9,2015,NM_North
2015-10-01,0.005820564711715,10,2015,NM_North
2015-11-01,0.0031926218307001,11,2015,NM_North
2015-12-01,0.0022744769755789,12,2015,NM_North
2016-01-01,0.0022946965620507,1,2016,NM_North
2016-02-01,0.002535947145029,2,2016,NM_North
2016-03-01,0.0023035984653476,3,2016,NM_North
2016-04-01,0.0034263947213648,4,2016,NM_North
2016-05-01,0.0037263057250307,5,2016,NM_North
2016-06-01,0.005515521637437,6,2016,NM_North
2016-07-01,0.0066142068667917,7,2016,NM_North
2016-08-01,0.0085160886255614,8,2016,NM_North
2016-09-01,0.0063044234383871,9,2016,NM_North
2016-10-01,0.0044194299220076,10,2016,NM_North
2016-11-01,0.0037094198212463,11,2016,NM_North
2016-12-01,0.0028037046563978,12,2016,NM_North
2017-01-01,0.0030714551519489,1,2017,NM_North
2017-02-01,0.0034529601149024,2,2017,NM_North
2017-03-01,0.0030108817516483,3,2017,NM_North
2017-04-01,0.0029747385977133,4,2017,NM_North
2017-05-01,0.0036537072132753,5,2017,NM_North
2017-06-01,0.0046856205674342,6,2017,NM_North
2017-07-01,0.0085274764669129,7,2017,NM_North
2017-08-01,0.0079637239474307,8,2017,NM_North
2017-09-01,0.0060243122414369,9,2017,NM_North
2017-10-01,0.0043668405221944,10,2017,NM_North
2017-11-01,0.0033452708218598,11,2017,NM_North
2017-12-01,0.0019799739980195,12,2017,NM_North
2018-01-01,0.0020813794570522,1,2018,NM_North
2018-02-01,0.0025580902348402,2,2018,NM_North
2018-03-01,0.0025127060797553,3,2018,NM_North
2018-04-01,0.0024750463399046,4,2018,NM_North
2018-05-01,0.0029584642393676,5,2018,NM_North
2018-06-01,0.0040437808281872,6,2018,NM_North
2018-07-01,0.0082965099033089,7,2018,NM_North
2018-08-01,0.0076330918475716,8,2018,NM_North
2018-09-01,0.0060382386394752,9,2018,NM_North
2018-10-01,0.0054562297931608,10,2018,NM_North
2018-11-01,0.0023329596622194,11,2018,NM_North
2018-12-01,0.0023488446426855,12,2018,NM_North
2019-01-01,0.0025615431864278,1,2019,NM_North
2019-02-01,0.0024793645756692,2,2019,NM_North
2019-03-01,0.0033885829721317,3,2019,NM_North
2019-04-01,0.0034913600235153,4,2019,NM_North
2019-05-01,0.0037644589107228,5,2019,NM_North
2019-06-01,0.0049104225659283,6,2019,NM_North
2019-07-01,0.0071994137566523,7,2019,NM_North
2019-08-01,0.0073706803892533,8,2019,NM_North
2019-09-01,0.0063938528966886,9,2019,NM_North
2019-10-01,0.00301177276049,10,2019,NM_North
2019-11-01,0.0029756214214345,11,2019,NM_North
2019-12-01,0.0027876185558257,12,2019,NM_North
2020-01-01,0.0025016421353187,1,2020,NM_North
2020-02-01,0.0026722504503635,2,2020,NM_North
2020-03-01,0.0033540943818596,3,2020,NM_North
2020-04-01,0.0026555773597145,4,2020,NM_North
2020-05-01,0.0032969704252377,5,2020,NM_North
2020-06-01,0.0044176666131711,6,2020,NM_North
2020-07-01,0.0070906194723296,7,2020,NM_North
2020-08-01,0.0063224774758104,8,2020,NM_North
2020-09-01,0.0046855878269518,9,2020,NM_North
2020-10-01,0.0027690804269844,10,2020,NM_North
2020-11-01,0.0032953193694837,11,2020,NM_North
2020-12-01,0.0019304949440319,12,2020,NM_North
2021-01-01,0.0021522064748505,1,2021,NM_North
2021-02-01,0.0023012668752814,2,2021,NM_North
2021-03-01,0.0024439440509523,3,2021,NM_North
2021-04-01,0.0025058177161244,4,2021,NM_North
2021-05-01,0.0033931865178141,5,2021,NM_North
2021-06-01,0.0052646313210055,6,2021,NM_North
2021-07-01,0.0095971688298224,7,2021,NM_North
2021-08-01,0.0077366242686556,8,2021,NM_North
2021-09-01,0.0060850657143905,9,2021,NM_North
2021-10-01,0.0041974599752387,10,2021,NM_North
2021-11-01,0.0028581742953415,11,2021,NM_North
2021-12-01,0.0027284939218701,12,2021,NM_North
2022-01-01,0.0022518357627144,1,2022,NM_North
2022-02-01,0.0018070329236056,2,2022,NM_North
2022-03-01,0.0023378660573637,3,2022,NM_North
2022-04-01,0.0022493486553569,4,2022,NM_North
2022-05-01,0.002494710507479,5,2022,NM_North
2022-06-01,0.006167850024073,6,2022,NM_North
2022-07-01,0.0091755906857462,7,2022,NM_North
2022-08-01,0.0093319697532906,8,2022,NM_North
2022-09-01,0.0069954078109803,9,2022,NM_North
2022-10-01,0.0050025320665727,10,2022,NM_North
2022-11-01,0.0023044988286129,11,2022,NM_North
2022-12-01,0.0027289511193204,12,2022,NM_North
2023-01-01,0.0024339570345253,1,2023,NM_North
2023-02-01,0.0022748499832174,2,2023,NM_North
2023-03-01,0.0029279875274892,3,2023,NM_North
2023-04-01,0.0024799246717784,4,2023,NM_North
2023-05-01,0.0044116154704467,5,2023,NM_North
2023-06-01,0.0039637385339035,6,2023,NM_North
2023-07-01,0.0058021657299238,7,2023,NM_North
2023-08-01,0.0079013428047819,8,2023,NM_North
2023-09-01,0.0058723285836511,9,2023,NM_North
2023-10-01,0.0040484627171667,10,2023,NM_North
2023-11-01,0.0030483251704547,11,2023,NM_North
2023-12-01,0.0026419280864734,12,2023,NM_North
