time,tp,Month,Year,Region
1982-07-01,0.0006925275913926,7,1982,AZ_West
1982-08-01,0.0017661738162927,8,1982,AZ_West
1982-09-01,0.0010000870062347,9,1982,AZ_West
1982-10-01,0.0001980693937447,10,1982,AZ_West
1982-11-01,0.001464312418766,11,1982,AZ_West
1982-12-01,0.0015727776290801,12,1982,AZ_West
1983-01-01,0.0009430912268256,1,1983,AZ_West
1983-02-01,0.0016534099495803,2,1983,AZ_West
1983-03-01,0.00244395523019,3,1983,AZ_West
1983-04-01,0.0006452683814375,4,1983,AZ_West
1983-05-01,9.781480789450834e-05,5,1983,AZ_West
1983-06-01,5.701311969301957e-05,6,1983,AZ_West
1983-07-01,0.0006364040282677,7,1983,AZ_West
1983-08-01,0.0025720444398827,8,1983,AZ_West
1983-09-01,0.0015800813566919,9,1983,AZ_West
1983-10-01,0.0008371958465971,10,1983,AZ_West
1983-11-01,0.0006323828164131,11,1983,AZ_West
1983-12-01,0.0010370773000177,12,1983,AZ_West
1984-01-01,0.0001803979103422,1,1984,AZ_West
1984-02-01,0.0001559463759041,2,1984,AZ_West
1984-03-01,0.0001938071519428,3,1984,AZ_West
1984-04-01,0.0005096361482142,4,1984,AZ_West
1984-05-01,7.403260841794978e-05,5,1984,AZ_West
1984-06-01,0.0002970078520411,6,1984,AZ_West
1984-07-01,0.0021306162986979,7,1984,AZ_West
1984-08-01,0.0021215282558648,8,1984,AZ_West
1984-09-01,0.0008536517760928,9,1984,AZ_West
1984-10-01,0.0002925236546042,10,1984,AZ_West
1984-11-01,0.0008207919379534,11,1984,AZ_West
1984-12-01,0.0027078674162297,12,1984,AZ_West
1985-01-01,0.0008370605923821,1,1985,AZ_West
1985-02-01,0.0006982758955315,2,1985,AZ_West
1985-03-01,0.0007518070862016,3,1985,AZ_West
1985-04-01,0.0004510901474175,4,1985,AZ_West
1985-05-01,0.0002903058322834,5,1985,AZ_West
1985-06-01,9.384561689182196e-05,6,1985,AZ_West
1985-07-01,0.0008758282652729,7,1985,AZ_West
1985-08-01,0.000314868344539,8,1985,AZ_West
1985-09-01,0.0010944996504126,9,1985,AZ_West
1985-10-01,0.0008398263676767,10,1985,AZ_West
1985-11-01,0.0018206119038149,11,1985,AZ_West
1985-12-01,0.0004348232270173,12,1985,AZ_West
1986-01-01,0.0003262140923461,1,1986,AZ_West
1986-02-01,0.0010771558983773,2,1986,AZ_West
1986-03-01,0.0013376537825016,3,1986,AZ_West
1986-04-01,0.0005008203478396,4,1986,AZ_West
1986-05-01,0.0001622461010735,5,1986,AZ_West
1986-06-01,0.0001343941369472,6,1986,AZ_West
1986-07-01,0.0011422409202623,7,1986,AZ_West
1986-08-01,0.0012523569256112,8,1986,AZ_West
1986-09-01,0.0009607419018874,9,1986,AZ_West
1986-10-01,0.0007169305730356,10,1986,AZ_West
1986-11-01,0.0005512771061603,11,1986,AZ_West
1986-12-01,0.0005506164413407,12,1986,AZ_West
1987-01-01,0.0007907672362446,1,1987,AZ_West
1987-02-01,0.0009378093763258,2,1987,AZ_West
1987-03-01,0.000761985832897,3,1987,AZ_West
1987-04-01,0.0002339291010124,4,1987,AZ_West
1987-05-01,0.0005407134051606,5,1987,AZ_West
1987-06-01,0.000216746613618,6,1987,AZ_West
1987-07-01,0.0009103770470717,7,1987,AZ_West
1987-08-01,0.000772171515706,8,1987,AZ_West
1987-09-01,0.0003757136669912,9,1987,AZ_West
1987-10-01,0.0014931007582271,10,1987,AZ_West
1987-11-01,0.0017645091490308,11,1987,AZ_West
1987-12-01,0.0010964244219342,12,1987,AZ_West
1988-01-01,0.0008942939336816,1,1988,AZ_West
1988-02-01,0.0006164731058628,2,1988,AZ_West
1988-03-01,0.0001766506749745,3,1988,AZ_West
1988-04-01,0.0019130512236761,4,1988,AZ_West
1988-05-01,0.0001940880645433,5,1988,AZ_West
1988-06-01,0.0002681848320119,6,1988,AZ_West
1988-07-01,0.0005115401113951,7,1988,AZ_West
1988-08-01,0.0017046192762257,8,1988,AZ_West
1988-09-01,0.0001575191396609,9,1988,AZ_West
1988-10-01,0.0002485070777531,10,1988,AZ_West
1988-11-01,0.0004123034002143,11,1988,AZ_West
1988-12-01,0.0005139798893509,12,1988,AZ_West
1989-01-01,0.0008108854337165,1,1989,AZ_West
1989-02-01,0.0004246878310318,2,1989,AZ_West
1989-03-01,0.0005552358929926,3,1989,AZ_West
1989-04-01,3.796308371420266e-05,4,1989,AZ_West
1989-05-01,0.0003058427267281,5,1989,AZ_West
1989-06-01,4.906606754565773e-05,6,1989,AZ_West
1989-07-01,0.0005163901888239,7,1989,AZ_West
1989-08-01,0.001004163706998,8,1989,AZ_West
1989-09-01,0.0002233359215299,9,1989,AZ_West
1989-10-01,0.0002582592534626,10,1989,AZ_West
1989-11-01,7.463431627200501e-05,11,1989,AZ_West
1989-12-01,0.0002151148928956,12,1989,AZ_West
1990-01-01,0.0010826787788244,1,1990,AZ_West
1990-02-01,0.0009258896651189,2,1990,AZ_West
1990-03-01,0.000537777695083,3,1990,AZ_West
1990-04-01,0.0006404113678951,4,1990,AZ_West
1990-05-01,0.0003886252424416,5,1990,AZ_West
1990-06-01,0.0003385204918857,6,1990,AZ_West
1990-07-01,0.0011885100000022,7,1990,AZ_West
1990-08-01,0.0010426209888056,8,1990,AZ_West
1990-09-01,0.0012818093979487,9,1990,AZ_West
1990-10-01,0.000279752535454,10,1990,AZ_West
1990-11-01,0.0003321930222619,11,1990,AZ_West
1990-12-01,0.0004447730819641,12,1990,AZ_West
1991-01-01,0.0006449267778432,1,1991,AZ_West
1991-02-01,0.0008939349898033,2,1991,AZ_West
1991-03-01,0.0025422330236668,3,1991,AZ_West
1991-04-01,9.858645053155323e-05,4,1991,AZ_West
1991-05-01,0.0002825252468622,5,1991,AZ_West
1991-06-01,0.0001755513009702,6,1991,AZ_West
1991-07-01,0.0003002747615426,7,1991,AZ_West
1991-08-01,0.0007836161031319,8,1991,AZ_West
1991-09-01,0.0007848264549536,9,1991,AZ_West
1991-10-01,0.0003774130148211,10,1991,AZ_West
1991-11-01,0.0004809847969965,11,1991,AZ_West
1991-12-01,0.0011255179503934,12,1991,AZ_West
1992-01-01,0.0009459697139661,1,1992,AZ_West
1992-02-01,0.0022829628316481,2,1992,AZ_West
1992-03-01,0.0026750648010275,3,1992,AZ_West
1992-04-01,0.0002800854689064,4,1992,AZ_West
1992-05-01,0.0008411754417702,5,1992,AZ_West
1992-06-01,8.671009003465554e-05,6,1992,AZ_West
1992-07-01,0.0004038153312068,7,1992,AZ_West
1992-08-01,0.001322461959708,8,1992,AZ_West
1992-09-01,0.0001684955394194,9,1992,AZ_West
1992-10-01,0.0007511793679216,10,1992,AZ_West
1992-11-01,5.824254582709733e-05,11,1992,AZ_West
1992-12-01,0.0019814881224541,12,1992,AZ_West
1993-01-01,0.0039756259820707,1,1993,AZ_West
1993-02-01,0.0035799102975102,2,1993,AZ_West
1993-03-01,0.0007465026933326,3,1993,AZ_West
1993-04-01,8.657656984802094e-05,4,1993,AZ_West
1993-05-01,0.000293028256868,5,1993,AZ_West
1993-06-01,0.0003139770539425,6,1993,AZ_West
1993-07-01,2.717049096596364e-05,7,1993,AZ_West
1993-08-01,0.0010034804998093,8,1993,AZ_West
1993-09-01,5.971646996527276e-05,9,1993,AZ_West
1993-10-01,0.0005703115358835,10,1993,AZ_West
1993-11-01,0.0008549054786244,11,1993,AZ_West
1993-12-01,0.0002506971556196,12,1993,AZ_West
1994-01-01,0.0001823486922898,1,1994,AZ_West
1994-02-01,0.0011681611767534,2,1994,AZ_West
1994-03-01,0.000875410364429,3,1994,AZ_West
1994-04-01,0.0004820182779216,4,1994,AZ_West
1994-05-01,0.0003564399413491,5,1994,AZ_West
1994-06-01,4.727655023907293e-05,6,1994,AZ_West
1994-07-01,0.0001840116255233,7,1994,AZ_West
1994-08-01,0.0004202851329297,8,1994,AZ_West
1994-09-01,0.0003404955502308,9,1994,AZ_West
1994-10-01,0.0003202438325723,10,1994,AZ_West
1994-11-01,0.0008885057468896,11,1994,AZ_West
1994-12-01,0.0014110673427815,12,1994,AZ_West
1995-01-01,0.002382239425482,1,1995,AZ_West
1995-02-01,0.0011049471715097,2,1995,AZ_West
1995-03-01,0.0014211819304262,3,1995,AZ_West
1995-04-01,0.0006340041329651,4,1995,AZ_West
1995-05-01,0.0004399403448193,5,1995,AZ_West
1995-06-01,0.0002117526118322,6,1995,AZ_West
1995-07-01,0.0001853832419861,7,1995,AZ_West
1995-08-01,0.0007750604070169,8,1995,AZ_West
1995-09-01,0.0002735932665849,9,1995,AZ_West
1995-10-01,2.2001352311962737e-05,10,1995,AZ_West
1995-11-01,0.0002302859073485,11,1995,AZ_West
1995-12-01,0.0002134294172929,12,1995,AZ_West
1996-01-01,0.0002740961348202,1,1996,AZ_West
1996-02-01,0.0011699125454352,2,1996,AZ_West
1996-03-01,0.000436805221476,3,1996,AZ_West
1996-04-01,7.962831805782264e-05,4,1996,AZ_West
1996-05-01,0.0001840150935801,5,1996,AZ_West
1996-06-01,2.768549740012597e-05,6,1996,AZ_West
1996-07-01,0.0004378421704579,7,1996,AZ_West
1996-08-01,0.0003101604574388,8,1996,AZ_West
1996-09-01,0.0006297904439583,9,1996,AZ_West
1996-10-01,0.0004069296462094,10,1996,AZ_West
1996-11-01,0.0007254117059295,11,1996,AZ_West
1996-12-01,0.0003890795578819,12,1996,AZ_West
1997-01-01,0.0014462733213431,1,1997,AZ_West
1997-02-01,0.0004783698821725,2,1997,AZ_West
1997-03-01,3.253037274372814e-05,3,1997,AZ_West
1997-04-01,0.0005815116253053,4,1997,AZ_West
1997-05-01,0.0001654141709564,5,1997,AZ_West
1997-06-01,0.0001988132919274,6,1997,AZ_West
1997-07-01,0.000255510818452,7,1997,AZ_West
1997-08-01,0.0006760785980106,8,1997,AZ_West
1997-09-01,0.0022538328885926,9,1997,AZ_West
1997-10-01,0.0001613565445054,10,1997,AZ_West
1997-11-01,0.0003792528189512,11,1997,AZ_West
1997-12-01,0.0009029380652449,12,1997,AZ_West
1998-01-01,0.0004933206750188,1,1998,AZ_West
1998-02-01,0.0033301564533389,2,1998,AZ_West
1998-03-01,0.0011406074655115,3,1998,AZ_West
1998-04-01,0.0006141391036393,4,1998,AZ_West
1998-05-01,0.0003587652734306,5,1998,AZ_West
1998-06-01,0.0001898535671957,6,1998,AZ_West
1998-07-01,0.0007666191567761,7,1998,AZ_West
1998-08-01,0.000372670447153,8,1998,AZ_West
1998-09-01,0.0012278464342075,9,1998,AZ_West
1998-10-01,0.000568613922082,10,1998,AZ_West
1998-11-01,0.000625304512493,11,1998,AZ_West
1998-12-01,0.0002531629440013,12,1998,AZ_West
1999-01-01,0.0002545206882369,1,1999,AZ_West
1999-02-01,0.0005223587145693,2,1999,AZ_West
1999-03-01,0.0001401459091429,3,1999,AZ_West
1999-04-01,0.0012912702568874,4,1999,AZ_West
1999-05-01,0.0001517084104997,5,1999,AZ_West
1999-06-01,0.0003816405760551,6,1999,AZ_West
1999-07-01,0.0016715218761959,7,1999,AZ_West
1999-08-01,0.0004884532573061,8,1999,AZ_West
1999-09-01,0.0007197969219773,9,1999,AZ_West
1999-10-01,4.496335635633516e-06,10,1999,AZ_West
1999-11-01,2.151062227537028e-05,11,1999,AZ_West
1999-12-01,2.187823629571529e-05,12,1999,AZ_West
2000-01-01,0.0002704893557527,1,2000,AZ_West
2000-02-01,0.0011703304462791,2,2000,AZ_West
2000-03-01,0.0009419363639127,3,2000,AZ_West
2000-04-01,0.0001577619036366,4,2000,AZ_West
2000-05-01,6.420760351571298e-05,5,2000,AZ_West
2000-06-01,0.0001545123344191,6,2000,AZ_West
2000-07-01,0.0001421833925103,7,2000,AZ_West
2000-08-01,0.0009865182340215,8,2000,AZ_West
2000-09-01,9.04486552604274e-05,9,2000,AZ_West
2000-10-01,0.0017726989651538,10,2000,AZ_West
2000-11-01,0.0002070672671012,11,2000,AZ_West
2000-12-01,6.405154095990608e-05,12,2000,AZ_West
2001-01-01,0.0012561180332061,1,2001,AZ_West
2001-02-01,0.0013980049068605,2,2001,AZ_West
2001-03-01,0.0010874924416569,3,2001,AZ_West
2001-04-01,0.0005408920100855,4,2001,AZ_West
2001-05-01,8.090629698704044e-05,5,2001,AZ_West
2001-06-01,5.111742314031794e-05,6,2001,AZ_West
2001-07-01,0.0005149075945437,7,2001,AZ_West
2001-08-01,0.0004160905182352,8,2001,AZ_West
2001-09-01,0.0001517361549541,9,2001,AZ_West
2001-10-01,0.0002980118544834,10,2001,AZ_West
2001-11-01,0.0003209495821302,11,2001,AZ_West
2001-12-01,0.0004710991011003,12,2001,AZ_West
2002-01-01,0.0001255627303169,1,2002,AZ_West
2002-02-01,6.134472263085709e-05,2,2002,AZ_West
2002-03-01,0.0002362613692075,3,2002,AZ_West
2002-04-01,0.0001165301763925,4,2002,AZ_West
2002-05-01,2.675605817887672e-05,5,2002,AZ_West
2002-06-01,1.1841679928940162e-05,6,2002,AZ_West
2002-07-01,0.0002694922894239,7,2002,AZ_West
2002-08-01,6.909236151246574e-05,8,2002,AZ_West
2002-09-01,0.0009188668501076,9,2002,AZ_West
2002-10-01,0.0003221634020087,10,2002,AZ_West
2002-11-01,0.0005751962938803,11,2002,AZ_West
2002-12-01,0.0003686752457243,12,2002,AZ_West
2003-01-01,0.0002036564332426,1,2003,AZ_West
2003-02-01,0.0024467643561945,2,2003,AZ_West
2003-03-01,0.0008254374000313,3,2003,AZ_West
2003-04-01,0.0005433942130636,4,2003,AZ_West
2003-05-01,0.000144191397395,5,2003,AZ_West
2003-06-01,2.149501601978962e-05,6,2003,AZ_West
2003-07-01,0.0003307936613448,7,2003,AZ_West
2003-08-01,0.0010730202406484,8,2003,AZ_West
2003-09-01,0.0003833121794306,9,2003,AZ_West
2003-10-01,0.0001283579840942,10,2003,AZ_West
2003-11-01,0.0008163458891413,11,2003,AZ_West
2003-12-01,0.0005508279928052,12,2003,AZ_West
2004-01-01,0.0002641532159869,1,2004,AZ_West
2004-02-01,0.0014998530648084,2,2004,AZ_West
2004-03-01,0.0003866900667496,3,2004,AZ_West
2004-04-01,0.0009266838501251,4,2004,AZ_West
2004-05-01,2.5146879825668876e-05,5,2004,AZ_West
2004-06-01,4.149529956062999e-05,6,2004,AZ_West
2004-07-01,0.0002291449166627,7,2004,AZ_West
2004-08-01,0.0003762043970278,8,2004,AZ_West
2004-09-01,0.0005959872943705,9,2004,AZ_West
2004-10-01,0.0024692286940887,10,2004,AZ_West
2004-11-01,0.0014356697376902,11,2004,AZ_West
2004-12-01,0.0014464970110064,12,2004,AZ_West
2005-01-01,0.0026279356432023,1,2005,AZ_West
2005-02-01,0.0030457966044318,2,2005,AZ_West
2005-03-01,0.0007452195123182,3,2005,AZ_West
2005-04-01,0.00060869425447,4,2005,AZ_West
2005-05-01,0.0002065678669226,5,2005,AZ_West
2005-06-01,0.0001474097541015,6,2005,AZ_West
2005-07-01,0.0003976629984513,7,2005,AZ_West
2005-08-01,0.0012855098145497,8,2005,AZ_West
2005-09-01,8.296979078048593e-05,9,2005,AZ_West
2005-10-01,0.0009078523017245,10,2005,AZ_West
2005-11-01,5.734605314540729e-05,11,2005,AZ_West
2005-12-01,7.046571200356556e-05,12,2005,AZ_West
2006-01-01,0.0002249520359967,1,2006,AZ_West
2006-02-01,0.000248559098605,2,2006,AZ_West
2006-03-01,0.0011969876648393,3,2006,AZ_West
2006-04-01,0.0004003732848371,4,2006,AZ_West
2006-05-01,7.298525526564638e-05,5,2006,AZ_West
2006-06-01,9.146826395836504e-05,6,2006,AZ_West
2006-07-01,0.000598499901519,7,2006,AZ_West
2006-08-01,0.0004221942981957,8,2006,AZ_West
2006-09-01,0.0004586782556865,9,2006,AZ_West
2006-10-01,0.0009669479895233,10,2006,AZ_West
2006-11-01,7.287427744818383e-05,11,2006,AZ_West
2006-12-01,0.0002479209761546,12,2006,AZ_West
2007-01-01,0.0003051335091134,1,2007,AZ_West
2007-02-01,0.000402709021089,2,2007,AZ_West
2007-03-01,0.0003956116428566,3,2007,AZ_West
2007-04-01,0.0003051629875962,4,2007,AZ_West
2007-05-01,0.0001041665539158,5,2007,AZ_West
2007-06-01,2.981661830108784e-05,6,2007,AZ_West
2007-07-01,0.0008057821881416,7,2007,AZ_West
2007-08-01,0.0006184498982363,8,2007,AZ_West
2007-09-01,0.0006571447419344,9,2007,AZ_West
2007-10-01,8.113865679235274e-05,10,2007,AZ_West
2007-11-01,0.000472038944492,11,2007,AZ_West
2007-12-01,0.0014925580073386,12,2007,AZ_West
2008-01-01,0.0014604611416944,1,2008,AZ_West
2008-02-01,0.0007781781900762,2,2008,AZ_West
2008-03-01,0.0001165353784777,3,2008,AZ_West
2008-04-01,2.024651557333512e-05,4,2008,AZ_West
2008-05-01,0.0003782852311052,5,2008,AZ_West
2008-06-01,3.4063253847430634e-05,6,2008,AZ_West
2008-07-01,0.0007679925072672,7,2008,AZ_West
2008-08-01,0.0009203667846718,8,2008,AZ_West
2008-09-01,0.0002450442230426,9,2008,AZ_West
2008-10-01,0.000103500687011,10,2008,AZ_West
2008-11-01,0.0007850848251848,11,2008,AZ_West
2008-12-01,0.0017851787675332,12,2008,AZ_West
2009-01-01,0.0003205004687752,1,2009,AZ_West
2009-02-01,0.0012876287972519,2,2009,AZ_West
2009-03-01,0.0001133118196861,3,2009,AZ_West
2009-04-01,0.0003346726828708,4,2009,AZ_West
2009-05-01,0.000209659639556,5,2009,AZ_West
2009-06-01,0.0001733438828198,6,2009,AZ_West
2009-07-01,0.0003432058366167,7,2009,AZ_West
2009-08-01,0.0003041953997502,8,2009,AZ_West
2009-09-01,0.0001813152113647,9,2009,AZ_West
2009-10-01,9.172490016124752e-05,10,2009,AZ_West
2009-11-01,8.93666215401667e-05,11,2009,AZ_West
2009-12-01,0.0011216406628958,12,2009,AZ_West
2010-01-01,0.0025153781258692,1,2010,AZ_West
2010-02-01,0.0012308098887395,2,2010,AZ_West
2010-03-01,0.0007726379693451,3,2010,AZ_West
2010-04-01,0.0003916337817119,4,2010,AZ_West
2010-05-01,9.767608562268024e-05,5,2010,AZ_West
2010-06-01,8.725630897997941e-05,6,2010,AZ_West
2010-07-01,0.0003106078367654,7,2010,AZ_West
2010-08-01,0.0003992166878957,8,2010,AZ_West
2010-09-01,9.198327039252748e-05,9,2010,AZ_West
2010-10-01,0.0011897030115399,10,2010,AZ_West
2010-11-01,0.0003697468752742,11,2010,AZ_West
2010-12-01,0.0022855465339609,12,2010,AZ_West
2011-01-01,7.53522040287162e-05,1,2011,AZ_West
2011-02-01,0.0013591366603226,2,2011,AZ_West
2011-03-01,0.0004162431127343,3,2011,AZ_West
2011-04-01,0.0004727533641919,4,2011,AZ_West
2011-05-01,0.0003341455382379,5,2011,AZ_West
2011-06-01,1.6455929495627945e-05,6,2011,AZ_West
2011-07-01,0.0003804440964606,7,2011,AZ_West
2011-08-01,0.0001719670642719,8,2011,AZ_West
2011-09-01,0.0004831887470902,9,2011,AZ_West
2011-10-01,0.0004647837696754,10,2011,AZ_West
2011-11-01,0.0006050077100962,11,2011,AZ_West
2011-12-01,0.0007396931638142,12,2011,AZ_West
2012-01-01,0.0002204609024462,1,2012,AZ_West
2012-02-01,0.0004216706216195,2,2012,AZ_West
2012-03-01,0.0005504655808701,3,2012,AZ_West
2012-04-01,0.0003752194688978,4,2012,AZ_West
2012-05-01,1.783968415711488e-05,5,2012,AZ_West
2012-06-01,3.877287497599832e-06,6,2012,AZ_West
2012-07-01,0.0013407160766522,7,2012,AZ_West
2012-08-01,0.0010339560489016,8,2012,AZ_West
2012-09-01,0.0007507874775037,9,2012,AZ_West
2012-10-01,0.0002937877613063,10,2012,AZ_West
2012-11-01,0.0001595965056816,11,2012,AZ_West
2012-12-01,0.0010263124517238,12,2012,AZ_West
2013-01-01,0.0008223664357387,1,2013,AZ_West
2013-02-01,0.0002959899773715,2,2013,AZ_West
2013-03-01,0.0003970508864268,3,2013,AZ_West
2013-04-01,0.0001272742163456,4,2013,AZ_West
2013-05-01,0.0001326445022937,5,2013,AZ_West
2013-06-01,1.1775786849821676e-05,6,2013,AZ_West
2013-07-01,0.0010578388220252,7,2013,AZ_West
2013-08-01,0.0012475831454319,8,2013,AZ_West
2013-09-01,0.0011428582343719,9,2013,AZ_West
2013-10-01,0.0002328505353489,10,2013,AZ_West
2013-11-01,0.0012514569648727,11,2013,AZ_West
2013-12-01,0.0003078507316128,12,2013,AZ_West
2014-01-01,9.507330899750212e-05,1,2014,AZ_West
2014-02-01,0.0002407646409567,2,2014,AZ_West
2014-03-01,0.0005573028548428,3,2014,AZ_West
2014-04-01,0.0002259525703822,4,2014,AZ_West
2014-05-01,0.0001139655483921,5,2014,AZ_West
2014-06-01,2.925305907178463e-06,6,2014,AZ_West
2014-07-01,0.0006215139264153,7,2014,AZ_West
2014-08-01,0.0013084406060829,8,2014,AZ_West
2014-09-01,0.0015620821419221,9,2014,AZ_West
2014-10-01,0.0001366501078928,10,2014,AZ_West
2014-11-01,9.093071515503056e-05,11,2014,AZ_West
2014-12-01,0.0008654362330846,12,2014,AZ_West
2015-01-01,0.0008096785499516,1,2015,AZ_West
2015-02-01,0.0004541385693409,2,2015,AZ_West
2015-03-01,0.0008399252072954,3,2015,AZ_West
2015-04-01,0.0001877605949195,4,2015,AZ_West
2015-05-01,0.0006856799132495,5,2015,AZ_West
2015-06-01,0.0003415134249004,6,2015,AZ_West
2015-07-01,0.0005341882562994,7,2015,AZ_West
2015-08-01,0.0005818150802749,8,2015,AZ_West
2015-09-01,0.000363478362616,9,2015,AZ_West
2015-10-01,0.0010457006232402,10,2015,AZ_West
2015-11-01,0.0003856721920801,11,2015,AZ_West
2015-12-01,0.0003791158307078,12,2015,AZ_West
2016-01-01,0.0012021845479477,1,2016,AZ_West
2016-02-01,0.0003575549216089,2,2016,AZ_West
2016-03-01,0.0002462233623531,3,2016,AZ_West
2016-04-01,0.0010344016941998,4,2016,AZ_West
2016-05-01,0.0003551272818519,5,2016,AZ_West
2016-06-01,0.0002053471109305,6,2016,AZ_West
2016-07-01,0.0003676643071684,7,2016,AZ_West
2016-08-01,0.0007488297594425,8,2016,AZ_West
2016-09-01,0.0008461746456412,9,2016,AZ_West
2016-10-01,0.0002643196827131,10,2016,AZ_West
2016-11-01,0.0004304534754547,11,2016,AZ_West
2016-12-01,0.0018185865586462,12,2016,AZ_West
2017-01-01,0.0020187575948092,1,2017,AZ_West
2017-02-01,0.0017088433694029,2,2017,AZ_West
2017-03-01,0.0003299006367199,3,2017,AZ_West
2017-04-01,0.0001498356598301,4,2017,AZ_West
2017-05-01,0.000299138972942,5,2017,AZ_West
2017-06-01,1.104055880913203e-05,6,2017,AZ_West
2017-07-01,0.0011208759563723,7,2017,AZ_West
2017-08-01,0.0005410948914081,8,2017,AZ_West
2017-09-01,0.0006157240055949,9,2017,AZ_West
2017-10-01,9.485135336257485e-06,10,2017,AZ_West
2017-11-01,4.320505156091327e-05,11,2017,AZ_West
2017-12-01,3.9423135625195175e-05,12,2017,AZ_West
2018-01-01,0.0005964433438392,1,2018,AZ_West
2018-02-01,0.0004772774442819,2,2018,AZ_West
2018-03-01,0.0006263466635602,3,2018,AZ_West
2018-04-01,8.599393630634225e-05,4,2018,AZ_West
2018-05-01,0.000190425796567,5,2018,AZ_West
2018-06-01,0.00014118806021,6,2018,AZ_West
2018-07-01,0.0011870603522616,7,2018,AZ_West
2018-08-01,0.0006636959012215,8,2018,AZ_West
2018-09-01,0.0001386269002663,9,2018,AZ_West
2018-10-01,0.0017270940182903,10,2018,AZ_West
2018-11-01,0.0003110916306884,11,2018,AZ_West
2018-12-01,0.0004781964793328,12,2018,AZ_West
2019-01-01,0.0012697058797317,1,2019,AZ_West
2019-02-01,0.002389021210546,2,2019,AZ_West
2019-03-01,0.0010186983330288,3,2019,AZ_West
2019-04-01,0.0004148073372208,4,2019,AZ_West
2019-05-01,0.0009170686626591,5,2019,AZ_West
2019-06-01,5.68934717335677e-05,6,2019,AZ_West
2019-07-01,0.0003323248084201,7,2019,AZ_West
2019-08-01,0.0001371286997306,8,2019,AZ_West
2019-09-01,0.0006690627191129,9,2019,AZ_West
2019-10-01,9.36028529161201e-06,10,2019,AZ_West
2019-11-01,0.002368335985788,11,2019,AZ_West
2019-12-01,0.0015144206373788,12,2019,AZ_West
2020-01-01,0.0001210941391356,1,2020,AZ_West
2020-02-01,0.0005897118455987,2,2020,AZ_West
2020-03-01,0.0023201369324413,3,2020,AZ_West
2020-04-01,0.0005392186726816,4,2020,AZ_West
2020-05-01,3.985837675305626e-05,5,2020,AZ_West
2020-06-01,2.7975080142567508e-05,6,2020,AZ_West
2020-07-01,0.0001089542063223,7,2020,AZ_West
2020-08-01,0.0001907760703034,8,2020,AZ_West
2020-09-01,1.0055630679151198e-05,9,2020,AZ_West
2020-10-01,2.046153509466914e-05,10,2020,AZ_West
2020-11-01,0.0002223752697975,11,2020,AZ_West
2020-12-01,0.0001754385891244,12,2020,AZ_West
2021-01-01,0.0009855731885446,1,2021,AZ_West
2021-02-01,0.0001718075336593,2,2021,AZ_West
2021-03-01,0.0005878130845031,3,2021,AZ_West
2021-04-01,0.0001954544789208,4,2021,AZ_West
2021-05-01,5.03908652416176e-05,5,2021,AZ_West
2021-06-01,0.000110622341641,6,2021,AZ_West
2021-07-01,0.001282891431669,7,2021,AZ_West
2021-08-01,0.0007550497193056,8,2021,AZ_West
2021-09-01,0.0005199934998346,9,2021,AZ_West
2021-10-01,0.0006037089228262,10,2021,AZ_West
2021-11-01,8.82100245987964e-06,11,2021,AZ_West
2021-12-01,0.0014832670831829,12,2021,AZ_West
2022-01-01,0.0001200918707217,1,2022,AZ_West
2022-02-01,0.0002890157151554,2,2022,AZ_West
2022-03-01,0.0004032517719775,3,2022,AZ_West
